sample,MIR4664,MIR5087,MIR573,MIR6828,MIR145,MIR4284,MIR153.1,MIR4768,MIR186,MIR708,MIR4682,MIR26A2,MIR429,MIR8083,MIR641,MIR5695,MIR554,MIR4263,MIR590,MIR647,MIR1270,MIR6081,MIR3149,MIR200B,MIR6772,MIR659,MIR7854,MIR4442,MIR6838,MIR3682,MIR553,MIR4292,MIR1244.3,MIR635,MIR3176,MIR378J,MIR1286,MIR5195,MIR1268B,MIR1244.2,AL513534.1,MIR7856,MIR6740,MIR760,MIR5572,MIR6503,MIR126,MIR6859.4,MIR4324,MIR3186,MIR543,MIR4740,MIR6512,MIR25,MIR570,MIR548H1,MIR1244.4,MIR3646,MIR4635,MIR4653,MIR221,MIR5693,MIR6514,MIR616,AC002059.2,MIR3131,MIR140,MIR6739,MIR4482,MIR4652,MIR3177,MIR4258,MIR4477B,MIR3657,MIR4639,MIR6804,MIR324,MIR5581,MIR5010,MIR320E,MIR23B,MIR7111,MIR4770,MIR8078,MIR3685,MIR106B,MIR95,MIR3939,MIR509.3,MIR3122,MIR4312,MIR645,MIR5690,MIR210,MIR3683,MIR320A,MIR378A,MIR3164,MIR103A2,MIR2355
TCGA-CJ-4923-01A-01R-1426-07,0.113402062,0.866666667,0.161290323,0.0,0.188679245,0.111111111,0.0,0.027522936,0.272727273,0.083333333,0.0,0.0,0.011299435,0.039215686,0.114285714,0.2,0.0,0.176470588,0.134831461,0.227488152,0.243119266,0.0,0.4375,0.0,0.057142857,0.214285714,0.125,0.0,0.0,0.153846154,0.136363636,0.142857143,0.095505618,0.174193548,0.17721519,0.258064516,0.0,0.086956522,0.0,0.211988304,0.31884058,0.529411765,1.0,0.111111111,0.142857143,0.071428571,0.111111111,0.083333333,0.185185185,0.470588235,0.0,0.233333333,0.363636364,0.348314607,0.101654846,0.0,0.220264317,0.022727273,0.048701299,0.108108108,0.028776978,0.0,0.375,0.049275362,0.0,0.0,0.034482759,0.227272727,0.048780488,0.0,0.0,0.4,0.204545455,0.0,0.090909091,0.333333333,0.102564103,0.217391304,0.18,0.294117647,0.032608696,0.230769231,0.0,0.0,0.283870968,0.0,0.0,0.033333333,0.066666667,0.0,0.0,0.114285714,0.015151515,0.266666667,0.0,0.0,0.2,0.052631579,0.2,0.076923077
TCGA-CJ-5671-01A-11R-1541-07,0.092783505,0.066666667,0.032258065,0.0,0.0,0.0,0.0,0.013761468,0.034090909,0.0,0.0,0.363636364,0.0,0.0,0.028571429,0.0,0.0,0.132352941,0.0,0.014218009,0.032110092,0.0,0.125,0.0,0.00952381,0.0,0.0,0.055555556,0.0,0.010989011,0.0,0.064935065,0.06741573,0.077419355,0.025316456,0.0,0.0,0.065217391,0.0,0.156432749,0.014492754,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.074074074,0.0,0.0,0.1,0.0,0.056179775,0.044917258,0.0,0.151982379,0.007575758,0.0,0.040540541,0.0,0.0,0.25,0.011594203,0.0,0.0,0.011494253,0.0,0.024390244,0.0,0.285714286,0.066666667,0.090909091,0.0,0.0,0.0,0.025641026,0.0,0.04,0.029411765,0.0,0.0,0.0,0.0,0.038709677,0.0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.00952381,0.0,0.0,0.0,0.0,0.2,0.0
TCGA-CJ-5672-01A-11R-1541-07,0.051546392,0.133333333,0.053763441,0.0,0.018867925,0.0,0.0,0.018348624,0.045454545,0.0,0.0,0.0,0.002824859,0.0,0.057142857,0.0,0.0,0.147058824,0.04494382,0.009478673,0.055045872,0.0,0.125,0.0,0.047619048,0.214285714,0.0,0.055555556,0.0,0.0,0.045454545,0.0,0.073033708,0.096774194,0.012658228,0.032258065,0.0,0.0,0.0,0.100877193,0.072463768,0.058823529,0.0,0.111111111,0.0,0.035714286,0.008547009,0.0,0.0,0.0,0.0,0.1,0.0,0.02247191,0.044917258,0.0,0.107929515,0.015151515,0.006493506,0.054054054,0.0,0.0,0.25,0.0,0.0,0.098039216,0.040229885,0.0,0.0,0.2,0.0,0.2,0.068181818,0.0,0.0,0.0,0.0,0.043478261,0.02,0.029411765,0.0,0.051282051,0.0,0.0,0.012903226,0.125,0.0,0.033333333,0.0,0.0,0.0,0.0,0.0,0.038095238,0.0,0.0,0.028571429,0.0,0.2,0.0
TCGA-CJ-5675-01A-11R-1541-07,0.257731959,0.0,0.075268817,0.0,0.009433962,0.0,0.0,0.0,0.102272727,0.0,0.0,0.090909091,0.0,0.0,0.028571429,0.0,0.0,0.191176471,0.0,0.009478673,0.04587156,0.0,0.125,0.0,0.057142857,0.214285714,0.0,0.166666667,0.0,0.0,0.0,0.038961039,0.073033708,0.180645161,0.037974684,0.0,0.0,0.0,0.0,0.173976608,0.014492754,0.0,0.0,0.0,0.0,0.035714286,0.0,0.0,0.037037037,0.0,0.0,0.3,0.090909091,0.033707865,0.01891253,0.0,0.273127753,0.098484848,0.00974026,0.054054054,0.0,0.0,0.125,0.002898551,0.0,0.0,0.074712644,0.045454545,0.048780488,0.0,0.0,0.066666667,0.113636364,0.0,0.0,0.0,0.0,0.043478261,0.02,0.029411765,0.0,0.051282051,0.0,0.0,0.012903226,0.0625,0.0,0.0,0.133333333,0.0,0.153846154,0.028571429,0.0,0.028571429,0.333333333,0.0,0.028571429,0.052631579,0.0,0.0
TCGA-CJ-5676-01A-11R-1541-07,0.010309278,0.066666667,0.0,0.0,0.018867925,0.0,0.0,0.133027523,0.022727273,0.0,0.0,0.090909091,0.0,0.039215686,0.0,0.0,0.0,0.132352941,0.0,0.018957346,0.096330275,0.0,0.25,0.0,0.028571429,0.071428571,0.0,0.0,0.0,0.032967033,0.0,0.051948052,0.117977528,0.103225806,0.025316456,0.0,0.0,0.0,0.066666667,0.121345029,0.043478261,0.058823529,0.0,0.0,0.0,0.0,0.034188034,0.0,0.0,0.117647059,0.0,0.033333333,0.0,0.112359551,0.052009456,0.0,0.189427313,0.007575758,0.016233766,0.054054054,0.014388489,0.0,0.0,0.011594203,0.0,0.0,0.005747126,0.0,0.0,0.0,0.0,0.0,0.204545455,0.0,0.090909091,0.0,0.025641026,0.0,0.0,0.029411765,0.010869565,0.0,0.0,0.0,0.051612903,0.125,0.0,0.066666667,0.066666667,0.0,0.0,0.028571429,0.007575758,0.038095238,0.0,0.0,0.0,0.026315789,0.2,0.076923077
TCGA-CJ-5677-01A-11R-1541-07,0.113402062,0.0,0.064516129,0.0,0.037735849,0.111111111,0.0,0.059633028,0.034090909,0.0,0.0,0.0,0.002824859,0.0,0.057142857,0.0,0.083333333,0.088235294,0.011235955,0.028436019,0.018348624,0.0,0.0,0.0,0.019047619,0.142857143,0.0,0.0,0.0,0.120879121,0.045454545,0.012987013,0.073033708,0.103225806,0.0,0.032258065,0.0,0.0,0.0,0.125730994,0.028985507,0.058823529,0.0,0.111111111,0.0,0.107142857,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.06741573,0.035460993,0.0,0.273127753,0.015151515,0.003246753,0.081081081,0.014388489,0.0,0.125,0.002898551,0.0,0.039215686,0.014367816,0.0,0.0,0.0,0.285714286,0.0,0.25,0.0,0.0,0.0,0.051282051,0.086956522,0.02,0.088235294,0.0,0.076923077,0.0,0.0,0.038709677,0.0625,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.014285714,0.0,0.111111111,0.085714286,0.0,0.0,0.0
TCGA-CJ-5678-01A-11R-1541-07,0.051546392,0.0,0.0,0.0,0.0,0.0,0.0,0.064220183,0.034090909,0.166666667,0.0,0.0,0.0,0.019607843,0.0,0.066666667,0.0,0.044117647,0.02247191,0.009478673,0.0,0.0,0.0625,0.0,0.0,0.214285714,0.0,0.055555556,0.0,0.032967033,0.0,0.012987013,0.084269663,0.096774194,0.012658228,0.064516129,0.0,0.0,0.0,0.238304094,0.0,0.0,0.142857143,0.0,0.0,0.035714286,0.008547009,0.0,0.0,0.0,0.0,0.4,0.0,0.191011236,0.066193853,0.0,0.301762115,0.022727273,0.003246753,0.013513514,0.0,0.0,0.0,0.0,0.166666667,0.0,0.031609195,0.0,0.024390244,0.0,0.0,0.066666667,0.318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529,0.0,0.0,0.0,0.0,0.103225806,0.125,0.0,0.066666667,0.0,0.0,0.0,0.0,0.015151515,0.023809524,0.0,0.0,0.085714286,0.078947368,0.4,0.0
TCGA-CJ-5679-01A-11R-1541-07,0.051546392,0.0,0.032258065,0.0,0.028301887,0.0,0.0,0.068807339,0.022727273,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.132352941,0.06741573,0.028436019,0.151376147,0.0,0.0,0.0,0.0,0.071428571,0.0,0.0,0.0,0.076923077,0.0,0.025974026,0.08988764,0.135483871,0.037974684,0.0,0.0,0.02173913,0.0,0.137426901,0.014492754,0.176470588,0.0,0.111111111,0.0,0.0,0.008547009,0.083333333,0.074074074,0.058823529,0.0,0.066666667,0.090909091,0.04494382,0.011820331,0.0,0.160792952,0.015151515,0.025974026,0.040540541,0.0,0.0,0.125,0.008695652,0.0,0.137254902,0.040229885,0.0,0.0,0.0,0.0,0.2,0.068181818,0.117647059,0.090909091,0.0,0.025641026,0.0,0.04,0.029411765,0.0,0.0,0.0,0.0,0.04516129,0.0625,0.0,0.0,0.2,0.0,0.0,0.0,0.015151515,0.038095238,0.0,0.0,0.057142857,0.026315789,0.0,0.0
TCGA-CJ-5680-01A-11R-1541-07,0.412371134,0.066666667,0.107526882,0.0,0.0,0.0,0.0,0.018348624,0.022727273,0.0,0.0,0.272727273,0.005649718,0.0,0.057142857,0.066666667,0.0,0.338235294,0.033707865,0.061611374,0.068807339,0.0,0.25,0.0,0.00952381,0.214285714,0.0,0.166666667,0.0,0.450549451,0.0,0.012987013,0.084269663,0.264516129,0.050632911,0.0,0.0,0.0,0.0,0.160818713,0.072463768,0.117647059,0.0,0.0,0.0,0.0,0.008547009,0.0,0.037037037,0.176470588,0.0,0.166666667,0.090909091,0.033707865,0.066193853,0.0,0.147577093,0.015151515,0.003246753,0.283783784,0.0,0.0,0.0,0.005797101,0.0,0.137254902,0.106321839,0.0,0.048780488,0.0,0.142857143,0.133333333,0.090909091,0.0,0.0,0.0,0.051282051,0.130434783,0.0,0.029411765,0.0,0.051282051,0.0,0.25,0.04516129,0.0,0.0,0.066666667,0.0,0.0,0.076923077,0.0,0.0,0.052380952,0.333333333,0.111111111,0.0,0.0,0.0,0.0
TCGA-CJ-5681-01A-11R-1541-07,0.0,0.2,0.086021505,0.0,0.009433962,0.0,0.0,0.004587156,0.068181818,0.0,0.0,0.090909091,0.0,0.0,0.171428571,0.066666667,0.0,0.102941176,0.011235955,0.023696682,0.0,0.0,0.0,0.0,0.057142857,0.857142857,0.625,0.055555556,0.0,0.285714286,0.045454545,0.220779221,0.011235955,0.909677419,0.075949367,0.096774194,0.0,0.434782609,0.0,0.076023392,0.043478261,0.0,0.0,0.111111111,0.0,0.035714286,0.008547009,0.0,0.185185185,0.0,0.0,0.0,0.0,0.08988764,0.061465721,0.0,0.057268722,0.015151515,0.0,0.0,0.007194245,0.0,0.0,0.005797101,0.0,0.137254902,0.373563218,0.0,0.146341463,0.0,0.0,0.133333333,0.022727273,0.117647059,0.0,0.0,0.0,0.130434783,0.0,0.0,0.0,0.025641026,0.0,0.0,0.058064516,0.1875,0.333333333,0.166666667,0.0,0.0,0.076923077,0.085714286,0.0,0.138095238,0.0,0.222222222,0.057142857,0.052631579,0.4,0.0
TCGA-CJ-5682-01A-11R-1541-07,0.020618557,0.066666667,0.043010753,0.0,0.037735849,0.0,0.0,0.082568807,0.022727273,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.0,0.102941176,0.0,0.018957346,0.119266055,0.0,0.0625,0.0,0.038095238,0.0,0.0,0.0,0.0,0.021978022,0.0,0.012987013,0.112359551,0.109677419,0.0,0.096774194,0.0,0.02173913,0.0,0.173976608,0.028985507,0.0,0.0,0.111111111,0.0,0.0,0.008547009,0.0,0.0,0.0,0.0,0.166666667,0.090909091,0.02247191,0.004728132,0.066666667,0.220264317,0.007575758,0.006493506,0.013513514,0.014388489,0.0,0.125,0.0,0.0,0.039215686,0.0,0.045454545,0.048780488,0.0,0.0,0.0,0.068181818,0.0,0.090909091,0.0,0.025641026,0.0,0.02,0.058823529,0.0,0.0,0.0,0.0,0.019354839,0.0,0.0,0.1,0.0,0.0,0.0,0.028571429,0.0,0.028571429,0.0,0.0,0.0,0.026315789,0.0,0.0
TCGA-CJ-5683-01A-11R-1541-07,0.12371134,0.0,0.053763441,0.0,0.0,0.111111111,0.0,0.073394495,0.034090909,0.5,0.111111111,0.0,0.008474576,0.0,0.057142857,0.0,0.0,0.205882353,0.06741573,0.075829384,0.059633028,0.0,0.0625,0.0,0.085714286,0.285714286,0.0,0.0,0.5,0.0,0.0,0.038961039,0.039325843,0.129032258,0.050632911,0.096774194,0.0,0.02173913,0.0,0.116959064,0.101449275,0.0,0.0,0.0,0.0,0.0,0.05982906,0.0,0.0,0.0,0.0,0.233333333,0.272727273,0.08988764,0.030732861,0.0,0.18061674,0.015151515,0.003246753,0.040540541,0.007194245,0.0,0.0,0.017391304,0.0,0.0,0.195402299,0.0,0.0,0.0,0.0,0.2,0.204545455,0.058823529,0.090909091,0.0,0.076923077,0.173913043,0.02,0.029411765,0.010869565,0.102564103,0.0,0.0,0.032258065,0.0625,0.0,0.133333333,0.0,0.0,0.076923077,0.057142857,0.0,0.004761905,0.0,0.0,0.0,0.026315789,0.0,0.0
TCGA-CJ-5684-01A-11R-1541-07,0.175257732,0.133333333,0.129032258,0.0,0.056603774,0.0,0.0,0.018348624,0.011363636,0.083333333,0.0,0.090909091,0.002824859,0.0,0.028571429,0.133333333,0.0,0.191176471,0.033707865,0.033175355,0.068807339,0.0,0.3125,0.0,0.019047619,0.0,0.125,0.0,0.0,0.021978022,0.0,0.077922078,0.050561798,0.24516129,0.063291139,0.032258065,0.0,0.0,0.0,0.10380117,0.072463768,0.058823529,0.0,0.111111111,0.0,0.035714286,0.025641026,0.0,0.0,0.0,0.0,0.066666667,0.0,0.08988764,0.059101655,0.0,0.107929515,0.0,0.025974026,0.013513514,0.007194245,0.0,0.0,0.0,0.0,0.0,0.100574713,0.0,0.0,0.0,0.0,0.0,0.136363636,0.0,0.0,0.0,0.025641026,0.043478261,0.02,0.029411765,0.010869565,0.025641026,0.0,0.0,0.070967742,0.0,0.0,0.033333333,0.0,0.0,0.076923077,0.057142857,0.0,0.038095238,0.0,0.0,0.057142857,0.026315789,0.4,0.0
TCGA-CJ-5686-01A-11R-1672-07,0.24742268,0.2,0.11827957,0.0,0.028301887,0.0,0.0,0.02293578,0.113636364,0.0,0.0,0.181818182,0.002824859,0.0,0.171428571,0.0,0.0,0.235294118,0.08988764,0.056872038,0.04587156,0.0,0.0625,0.0,0.028571429,0.142857143,0.0,0.055555556,0.5,0.032967033,0.0,0.038961039,0.050561798,0.44516129,0.025316456,0.096774194,0.0,0.065217391,0.066666667,0.067251462,0.115942029,0.176470588,0.0,0.222222222,0.0,0.107142857,0.025641026,0.0,0.074074074,0.0,0.0,0.033333333,0.363636364,0.06741573,0.052009456,0.133333333,0.140969163,0.045454545,0.0,0.135135135,0.0,0.25,0.0,0.008695652,0.0,0.098039216,0.109195402,0.136363636,0.024390244,0.0,0.142857143,0.266666667,0.045454545,0.0,0.090909091,0.0,0.076923077,0.260869565,0.06,0.117647059,0.065217391,0.025641026,0.0,0.25,0.058064516,0.0,0.0,0.033333333,0.066666667,0.0,0.153846154,0.028571429,0.0,0.019047619,0.0,0.111111111,0.085714286,0.026315789,0.0,0.0
TCGA-CJ-6027-01A-11R-1672-07,0.12371134,0.066666667,0.075268817,0.0,0.009433962,0.0,0.0,0.02293578,0.102272727,0.166666667,0.0,0.0,0.008474576,0.0,0.028571429,0.066666667,0.0,0.294117647,0.02247191,0.028436019,0.0,0.0,0.0625,0.018518519,0.019047619,0.071428571,0.0,0.0,0.0,0.032967033,0.045454545,0.103896104,0.056179775,0.212903226,0.025316456,0.0,0.0,0.043478261,0.066666667,0.064327485,0.217391304,0.058823529,0.0,0.0,0.142857143,0.035714286,0.0,0.083333333,0.037037037,0.058823529,0.0,0.066666667,0.0,0.04494382,0.021276596,0.066666667,0.134361233,0.007575758,0.006493506,0.081081081,0.0,0.0,0.0,0.002898551,0.0,0.098039216,0.00862069,0.045454545,0.024390244,0.0,0.142857143,0.2,0.272727273,0.0,0.272727273,0.0,0.0,0.043478261,0.02,0.029411765,0.0,0.076923077,0.0,0.0,0.070967742,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.007575758,0.00952381,0.0,0.111111111,0.057142857,0.157894737,0.0,0.0
TCGA-CJ-6028-01A-11R-1672-07,0.103092784,0.333333333,0.075268817,0.0,0.009433962,0.0,0.0,0.004587156,0.125,0.166666667,0.0,0.090909091,0.002824859,0.0,0.0,0.066666667,0.0,0.426470588,0.033707865,0.028436019,0.064220183,0.0,0.0,0.0,0.00952381,0.0,0.0,0.055555556,0.0,0.131868132,0.0,0.012987013,0.04494382,0.161290323,0.012658228,0.032258065,0.0,0.065217391,0.0,0.043859649,0.072463768,0.0,0.0,0.0,0.0,0.071428571,0.0,0.083333333,0.037037037,0.058823529,0.0,0.033333333,0.181818182,0.02247191,0.09929078,0.133333333,0.088105727,0.037878788,0.019480519,0.067567568,0.050359712,0.25,0.0,0.002898551,0.166666667,0.019607843,0.037356322,0.090909091,0.024390244,0.2,0.0,0.066666667,0.340909091,0.058823529,0.0,0.0,0.025641026,0.043478261,0.02,0.0,0.0,0.0,0.0,0.0,0.064516129,0.0,0.0,0.1,0.0,0.0,0.0,0.257142857,0.0,0.004761905,0.0,0.0,0.057142857,0.026315789,0.0,0.0
TCGA-CJ-6030-01A-11R-1672-07,0.020618557,0.066666667,0.010752688,0.0,0.009433962,0.0,0.0,0.036697248,0.068181818,0.0,0.0,0.090909091,0.0,0.0,0.0,0.2,0.0,0.102941176,0.0,0.052132701,0.009174312,0.0,0.1875,0.0,0.0,0.428571429,0.0,0.111111111,0.0,0.10989011,0.0,0.090909091,0.123595506,0.206451613,0.025316456,0.032258065,0.0,0.043478261,0.0,0.109649123,0.043478261,0.0,0.0,0.0,0.0,0.071428571,0.008547009,0.166666667,0.037037037,0.117647059,0.0,0.166666667,0.090909091,0.04494382,0.011820331,0.0,0.215859031,0.037878788,0.019480519,0.081081081,0.0,0.0,0.125,0.011594203,0.0,0.039215686,0.057471264,0.045454545,0.048780488,0.0,0.0,0.133333333,0.204545455,0.117647059,0.0,0.0,0.051282051,0.043478261,0.06,0.058823529,0.0,0.025641026,0.0,0.5,0.077419355,0.125,0.0,0.1,0.066666667,0.0,0.153846154,0.0,0.022727273,0.028571429,0.0,0.111111111,0.0,0.026315789,0.4,0.0
TCGA-CJ-6031-01A-11R-1672-07,0.154639175,0.066666667,0.0,0.0,0.028301887,0.111111111,0.0,0.032110092,0.0,0.083333333,0.0,0.090909091,0.008474576,0.0,0.028571429,0.0,0.083333333,0.191176471,0.033707865,0.018957346,0.013761468,0.0,0.0,0.0,0.0,0.285714286,0.0,0.166666667,0.0,0.142857143,0.0,0.077922078,0.101123596,0.180645161,0.012658228,0.0,0.0,0.02173913,0.066666667,0.198830409,0.028985507,0.0,0.0,0.0,0.0,0.035714286,0.017094017,0.0,0.111111111,0.0,0.0,0.366666667,0.090909091,0.02247191,0.040189125,0.133333333,0.290748899,0.007575758,0.003246753,0.054054054,0.014388489,0.0,0.0,0.008695652,0.0,0.0,0.022988506,0.045454545,0.024390244,0.0,0.0,0.2,0.113636364,0.0,0.0,0.0,0.0,0.0,0.0,0.147058824,0.0,0.0,0.0,0.0,0.04516129,0.0,0.0,0.033333333,0.0,0.0,0.076923077,0.0,0.0,0.00952381,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-6032-01A-11R-1672-07,0.536082474,0.066666667,0.11827957,0.0,0.037735849,0.111111111,0.0,0.036697248,0.102272727,0.166666667,0.0,0.181818182,0.062146893,0.019607843,0.057142857,0.066666667,0.0,0.602941176,0.123595506,0.037914692,0.004587156,0.15,0.1875,0.074074074,0.047619048,0.357142857,0.25,0.222222222,0.0,0.153846154,0.0,0.0,0.028089888,0.451612903,0.088607595,0.032258065,0.0,0.0,0.0,0.133040936,0.057971014,0.058823529,0.0,0.0,0.0,0.178571429,0.094017094,0.0,0.0,0.0,0.0,0.0,0.090909091,0.04494382,0.122931442,0.0,0.167400881,0.007575758,0.003246753,0.135135135,0.064748201,0.0,0.125,0.002898551,0.0,0.078431373,0.146551724,0.181818182,0.073170732,0.0,0.285714286,0.266666667,0.136363636,0.0,0.0,0.0,0.051282051,0.260869565,0.12,0.029411765,0.0,0.025641026,0.0,0.0,0.051612903,0.0625,0.0,0.3,0.066666667,0.0,0.230769231,0.085714286,0.0,0.128571429,0.0,0.111111111,0.0,0.052631579,0.6,0.153846154
TCGA-CJ-6033-01A-11R-1672-07,0.051546392,0.666666667,0.010752688,0.0,0.028301887,0.0,0.0,0.04587156,0.079545455,0.083333333,0.0,0.0,0.008474576,0.019607843,0.0,0.0,0.0,0.147058824,0.011235955,0.033175355,0.04587156,0.0,0.125,0.0,0.019047619,0.357142857,0.0,0.111111111,0.0,0.076923077,0.0,0.077922078,0.151685393,0.335483871,0.012658228,0.064516129,0.0,0.0,0.066666667,0.410818713,0.028985507,0.0,0.285714286,0.0,0.0,0.035714286,0.076923077,0.166666667,0.037037037,0.117647059,0.0,0.366666667,0.0,0.04494382,0.130023641,0.0,0.385462555,0.022727273,0.003246753,0.013513514,0.007194245,0.0,0.0,0.005797101,0.0,0.039215686,0.00862069,0.0,0.024390244,0.2,0.0,0.2,0.113636364,0.0,0.0,0.0,0.0,0.043478261,0.02,0.058823529,0.0,0.025641026,0.0,0.25,0.083870968,0.125,0.0,0.066666667,0.133333333,0.0,0.076923077,0.028571429,0.015151515,0.057142857,0.0,0.0,0.0,0.0,0.4,0.0
TCGA-CW-5580-01A-01R-1672-07,0.412371134,0.2,0.150537634,0.0,0.037735849,0.0,0.0,0.02293578,0.318181818,0.083333333,0.0,0.181818182,0.011299435,0.0,0.2,0.0,0.083333333,0.205882353,0.123595506,0.090047393,0.110091743,0.0,0.1875,0.0,0.019047619,0.428571429,0.0,0.055555556,0.0,0.098901099,0.045454545,0.051948052,0.084269663,0.283870968,0.063291139,0.096774194,0.0,0.043478261,0.0,0.09502924,0.202898551,0.176470588,0.0,0.111111111,0.142857143,0.071428571,0.0,0.166666667,0.0,0.117647059,0.0,0.166666667,0.272727273,0.157303371,0.087470449,0.0,0.182819383,0.03030303,0.0,0.135135135,0.014388489,0.0,0.0,0.0,0.0,0.0,0.206896552,0.045454545,0.048780488,0.0,0.285714286,0.333333333,0.113636364,0.058823529,0.090909091,0.0,0.153846154,0.217391304,0.08,0.117647059,0.0,0.025641026,0.0,0.25,0.135483871,0.0,0.0,0.133333333,0.2,0.0,0.076923077,0.085714286,0.007575758,0.028571429,0.0,0.0,0.057142857,0.052631579,0.2,0.0
TCGA-CW-5581-01A-02R-1541-07,0.608247423,0.0,0.021505376,0.0,0.0,0.0,0.0,0.018348624,0.056818182,0.0,0.0,0.090909091,0.0,0.0,0.142857143,0.0,0.0,0.294117647,0.04494382,0.023696682,0.004587156,0.0,0.1875,0.0,0.057142857,0.285714286,0.0,0.222222222,0.0,0.054945055,0.0,0.025974026,0.04494382,0.277419355,0.012658228,0.0,0.0,0.02173913,0.0,0.090643275,0.028985507,0.0,0.0,0.111111111,0.0,0.035714286,0.025641026,0.083333333,0.037037037,0.058823529,0.0,0.166666667,0.181818182,0.033707865,0.044917258,0.0,0.0969163,0.015151515,0.006493506,0.013513514,0.0,0.0,0.0,0.0,0.0,0.058823529,0.82183908,0.090909091,0.0,0.0,0.0,0.2,0.159090909,0.058823529,0.363636364,0.0,0.128205128,0.0,0.02,0.058823529,0.010869565,0.0,0.0,0.0,0.006451613,0.0625,0.0,0.366666667,0.0,0.0,0.0,0.0,0.0,0.085714286,0.0,0.0,0.057142857,0.0,0.0,0.0
TCGA-CW-5583-01A-02R-1541-07,0.701030928,0.0,0.215053763,0.0,0.367924528,0.111111111,0.0,0.004587156,0.261363636,0.0,0.333333333,0.090909091,0.008474576,0.0,0.142857143,0.0,0.0,0.220588235,0.056179775,0.061611374,0.032110092,0.1,0.125,0.037037037,0.028571429,0.142857143,0.0,0.222222222,0.0,0.054945055,0.045454545,0.038961039,0.028089888,0.225806452,0.088607595,0.096774194,0.0,0.02173913,0.0,0.084795322,0.15942029,0.176470588,0.0,0.0,0.0,0.107142857,0.051282051,0.083333333,0.0,0.117647059,0.0,0.233333333,0.0,0.056179775,0.085106383,0.0,0.105726872,0.015151515,0.016233766,0.040540541,0.014388489,0.0,0.0,0.002898551,0.0,0.019607843,0.272988506,0.090909091,0.048780488,0.0,0.0,0.266666667,0.022727273,0.0,0.090909091,0.0,0.102564103,0.130434783,0.08,0.205882353,0.076086957,0.0,0.0,0.25,0.083870968,0.125,0.333333333,0.033333333,0.333333333,0.0,0.0,0.114285714,0.0,0.185714286,0.0,0.0,0.085714286,0.157894737,0.2,0.0
TCGA-CW-5584-01A-01R-1541-07,0.515463918,0.0,0.021505376,0.0,0.018867925,0.0,0.0,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.228571429,0.0,0.0,0.102941176,0.02247191,0.033175355,0.032110092,0.0,0.1875,0.0,0.028571429,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.039325843,0.419354839,0.025316456,0.064516129,0.0,0.0,0.0,0.116959064,0.028985507,0.0,0.0,0.111111111,0.0,0.071428571,0.008547009,0.0,0.0,0.0,0.0,0.1,0.0,0.056179775,0.030732861,0.0,0.112334802,0.007575758,0.0,0.054054054,0.0,0.0,0.125,0.002898551,0.0,0.019607843,0.040229885,0.0,0.048780488,0.0,0.0,0.133333333,0.090909091,0.0,0.090909091,0.0,0.025641026,0.0,0.08,0.029411765,0.0,0.0,0.0,0.0,0.032258065,0.0,0.0,0.2,0.066666667,0.0,0.307692308,0.057142857,0.0,0.052380952,0.0,0.111111111,0.0,0.0,0.2,0.076923077
TCGA-CW-5585-01A-01R-1541-07,0.721649485,0.0,0.247311828,0.0,0.037735849,0.0,0.0,0.018348624,0.147727273,0.083333333,0.0,0.272727273,0.0,0.0,0.028571429,0.0,0.083333333,0.323529412,0.078651685,0.052132701,0.064220183,0.1,0.0625,0.018518519,0.085714286,0.142857143,0.125,0.055555556,0.0,0.021978022,0.0,0.064935065,0.02247191,0.148387097,0.050632911,0.032258065,0.0,0.0,0.0,0.125730994,0.057971014,0.0,0.0,0.222222222,0.0,0.071428571,0.025641026,0.0,0.0,0.117647059,0.0,0.233333333,0.0,0.112359551,0.082742317,0.0,0.158590308,0.060606061,0.029220779,0.040540541,0.0,0.0,0.25,0.005797101,0.0,0.039215686,0.24137931,0.045454545,0.073170732,0.0,0.0,0.066666667,0.022727273,0.0,0.181818182,0.0,0.076923077,0.043478261,0.02,0.029411765,0.0,0.051282051,0.0,0.25,0.090322581,0.0625,0.0,0.266666667,0.2,0.0,0.0,0.028571429,0.0,0.095238095,0.0,0.111111111,0.057142857,0.052631579,0.4,0.0
