,MIR378J,MIR210,MIR4477B,MIR4653,MIR320D1,MIR6729,MIR3153,MIR6832,MIR635,MIR3131,MIR3124,AL031428.2,MIR570,MIR559,MIR6775,MIR6848,MIR4285,MIR200A,MIR1281,MIR6797,MIR200B,MIR589,MIR4420,MIR4664,MIR6774,MIR7111,MIR4263,MIR4258,MIR1285.1,MIR126,MIR6784,MIR1244.2,MIR3159,MIR590,MIR616,MIR3125,MIR3189,MIR7974,MIR6835,MIR3183,MIR4469,MIR6753,MIR3662,MIR324,MIR4648,MIR4261,MIR6776,MIR4428,MIR593,MIR10B,MIR4537,MIR4645,MIR1293,AL513534.1,MIR6769A,MIR548AR,MIR93,MIR219A1,AL928646.1,MIR199A1,MIR4538,MIR7107,MIR4292,MIR3677,MIR6754,MIR3689D1,MIR3649,MIR106B,MIR455,MIR320A,MIR326,MIR4512,MIR4742,MIR5195,MIR4539,MIR5685,MIR1244.3,MIR5091,MIR4488,MIR6819,MIR4658,MIR6747,MIR3671,MIR221,MIR181A2,MIR644A,MIR6806,MIR3942,MIR4728,MIR4326,MIR6768,MIR4482,MIR33A,MIR4256,AL606469.2,MIR647,MIR6730,MIR4730,MIR6891,MIR5009
TCGA-CM-5349-01A-21R-1723-07,0.0909090909090909,0.027027027027027,0.0,0.0564516129032258,0.0,0,0.0882352941176471,0.0,0.0652173913043478,0.107317073170732,0.0,0.0,0.143835616438356,0.235849056603774,0.0,0.0,0.0,0.149068322981366,0.0,0.0344827586206897,0.0583333333333333,0.0555555555555556,0.0,0.0547945205479452,0.0,0.130434782608696,0.105263157894737,0.0714285714285714,0.157894736842105,0.0196078431372549,0.0909090909090909,0.20629604822505,0,0.0208333333333333,0.130434782608696,0.0,0.0254545454545455,0.0,0.0909090909090909,0.0,0.0,0.0952380952380952,0.0,0.0434782608695652,0.0,0.0,0.0,0.03125,0.0454545454545455,0.105263157894737,0.0138888888888889,0.0,0.0,0.129032258064516,0.0,0.0,0.105263157894737,0.181818181818182,0.0,0.0303030303030303,0.0151515151515152,0.0,0.0493827160493827,0.25,0.0,0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.02,0.0289855072463768,0.0,0.283333333333333,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0666666666666667,0.0054054054054054,0.24,0.0,0.0,0,0.0,0.0,0.220238095238095,0.166666666666667,0.25,0.0,0.0
TCGA-AZ-5403-01A-01R-1653-07,0.0454545454545455,0.0540540540540541,0.0212765957446809,0.201612903225806,0.0,0,0.0294117647058824,0.0,0.347826086956522,0.131707317073171,0.176470588235294,0.0,0.0616438356164384,0.0566037735849057,0.0,0.0,0.0,0.0248447204968944,0.0,0.0,0.0,0.111111111111111,0.285714285714286,0.0958904109589041,0.111111111111111,0.0869565217391304,0.184210526315789,0.0,0.0,0.0588235294117647,0.0,0.22906898861353,0,0.0416666666666667,0.0434782608695652,0.285714285714286,0.0072727272727272,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263157894737,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0526315789473684,0.0909090909090909,0.0,0.0,0.0,0.0,0.0740740740740741,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491666666666667,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.04,0.0,0.0,0,0.0555555555555556,0.0,0.0238095238095238,0.166666666666667,0.0,0.0,0.0
TCGA-AZ-6601-01A-11R-1774-07,0.318181818181818,0.0810810810810811,0.0,0.201612903225806,0.0,0,0.147058823529412,0.142857142857143,0.0652173913043478,0.0146341463414634,0.176470588235294,0.0,0.226027397260274,0.141509433962264,0.0,0.0,0.0,0.062111801242236,0.4,0.103448275862069,0.0083333333333333,0.333333333333333,0.0,0.232876712328767,0.333333333333333,0.217391304347826,0.473684210526316,0.142857142857143,0.105263157894737,0.0196078431372549,0.363636363636364,0.305425318151373,1,0.104166666666667,0.130434782608696,0.142857142857143,0.0145454545454545,0.0,0.181818181818182,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.111111111111111,0.666666666666667,0.0,0.0909090909090909,0.105263157894737,0.0277777777777778,0.142857142857143,0.0,0.112903225806452,0.1,0.285714285714286,0.210526315789474,0.181818181818182,0.0,0.0909090909090909,0.0454545454545455,0.0,0.246913580246914,0.583333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,0.072463768115942,0.0,0.391666666666667,0.2,0.0,0.111111111111111,0.0,0.0,0.125,0.178571428571429,0.027027027027027,0.0,0.0,0.0666666666666667,0.0162162162162162,0.0,0.0,0.0,0,0.0,0.0,0.113095238095238,0.333333333333333,0.0,0.0,0.0
TCGA-AA-3509-01A-01R-1410-07,0.0454545454545455,0.0,0.0,0.032258064516129,0.0,0,0.0,0.0,0.0760869565217391,0.0097560975609756,0.0,0.0,0.0616438356164384,0.0849056603773585,0.1,0.0,0.0,0.031055900621118,0.4,0.103448275862069,0.0083333333333333,0.0,0.0,0.0136986301369863,0.111111111111111,0.130434782608696,0.105263157894737,0.0714285714285714,0.0526315789473684,0.0,0.363636363636364,0.0113864701942398,0,0.0208333333333333,0.0434782608695652,0.0,0.0036363636363636,0.0,0.0909090909090909,0.0,0.0,0.0476190476190476,0.0,0.130434782608696,0.0,0.111111111111111,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0806451612903226,0.0,0.142857142857143,0.0526315789473684,0.0,0.0445859872611465,0.0,0.0,0.0,0.0493827160493827,0.0833333333333333,0.125,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0144927536231884,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.107142857142857,0.0,0.0,0.0,0.0,0.0,0.08,0.25,0.0,0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0
TCGA-AA-3548-01A-01R-1873-07,0.0,0.0540540540540541,0.0,0.0564516129032258,0.0,0,0.0,0.142857142857143,0.152173913043478,0.0585365853658537,0.0,0.0,0.0753424657534247,0.0188679245283019,0.0,0.0,0.0,0.062111801242236,0.0,0.0344827586206897,0.0083333333333333,0.0,0.0,0.0136986301369863,0.0,0.0434782608695652,0.0,0.142857142857143,0.0,0.0,0.0909090909090909,0.0026791694574681,0,0.0,0.0,0.0,0.0072727272727272,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,0.2,0.0,0.157894736842105,0.0,0.0636942675159236,0.0,0.0,0.0,0.037037037037037,0.25,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0054054054054054,0.0,0.0,0.0,0,0.0,0.0,0.0535714285714286,0.0,0.0,0.0,0.0
TCGA-A6-2683-01A-01R-0821-07,0.0909090909090909,0.0810810810810811,0.0,0.0483870967741935,0.0,1,0.0,0.142857142857143,0.0543478260869565,0.0341463414634146,0.0588235294117647,0.0,0.0821917808219178,0.0094339622641509,0.5,1.0,0.0,0.142857142857143,0.6,0.0,0.05,0.0,0.0,0.123287671232877,0.0,0.173913043478261,0.0263157894736842,0.0,0.0,0.0392156862745098,0.0909090909090909,0.0,0,0.0833333333333333,0.0,0.0,0.0181818181818182,0.0,0.0,0.2,0.0,0.0476190476190476,0.0,0.130434782608696,0.05,0.0,0.666666666666667,0.03125,0.0,0.0,0.0416666666666667,0.0,0.0,0.0483870967741935,0.0,0.0,0.210526315789474,0.0,0.0127388535031847,0.0303030303030303,0.0,0.0,0.0246913580246914,0.5,0.0,0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.0,0.2,0.0,0.333333333333333,0.5,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.5,0.0,0,0.0,0.0,0.303571428571429,0.666666666666667,0.25,0.125,0.0
TCGA-CM-4751-01A-02R-1839-07,0.0909090909090909,0.297297297297297,0.0106382978723404,0.419354838709677,0.0,0,0.147058823529412,0.285714285714286,0.0978260869565217,0.170731707317073,0.176470588235294,0.0,0.191780821917808,0.264150943396226,0.1,0.0,0.0,0.093167701863354,0.0,0.241379310344828,0.0666666666666667,0.222222222222222,0.0,0.493150684931507,0.333333333333333,0.304347826086957,0.0789473684210526,0.142857142857143,0.263157894736842,0.0,0.272727272727273,0.245813797722706,0,0.166666666666667,0.173913043478261,0.0,0.0,0.333333333333333,0.409090909090909,0.0,0.0,0.571428571428571,0.1,0.130434782608696,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,0.0555555555555556,0.642857142857143,0.0,0.225806451612903,0.0,0.142857142857143,0.157894736842105,0.181818181818182,0.0063694267515923,0.151515151515152,0.0757575757575758,0.0,0.37037037037037,0.0,0.0,0,0.0909090909090909,0.2,0.0,0.0833333333333333,0.0,0.1,0.2,0.04,0.115942028985507,1.0,0.55,0.0,0.0,0.111111111111111,0.5,0.5,0.1,0.785714285714286,0.0,0.0,0.0,0.0666666666666667,0.0216216216216216,0.16,0.0,0.04,0,0.0555555555555556,0.0,0.238095238095238,0.666666666666667,0.0,0.375,0.0
TCGA-A6-2684-01A-01R-1410-07,0.0454545454545455,0.027027027027027,0.0,0.032258064516129,0.0,0,0.0294117647058824,0.0,0.0326086956521739,0.0195121951219512,0.176470588235294,0.0,0.0547945205479452,0.0,0.2,0.0,0.0,0.0062111801242236,0.2,0.0,0.025,0.111111111111111,0.142857142857143,0.0410958904109589,0.111111111111111,0.391304347826087,0.0,0.0,0.0,0.0196078431372549,0.0909090909090909,0.0,0,0.0625,0.0,0.0,0.0109090909090909,0.0,0.0,0.2,0.0,0.0952380952380952,0.3,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0714285714285714,0.0,0.0,0.1,0.0,0.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0493827160493827,0.166666666666667,0.0,0,0.0909090909090909,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0952380952380952,0.0,0.0,0.125,0.0
TCGA-AZ-4315-01A-01R-1410-07,0.0,0.0,0.0,0.0080645161290322,0.0,0,0.0,0.0,0.0,0.0097560975609756,0.0,0.0,0.0821917808219178,0.0849056603773585,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0555555555555556,0.0,0.0,0.0,0.0434782608695652,0.0263157894736842,0.0,0.0,0.0,0.545454545454545,0.0,0,0.0,0.0,0.0,0.0072727272727272,0.0,0.0,0.0,0.5,0.0,0.2,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127388535031847,0.0,0.0,0.0,0.0123456790123457,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054054054,0.04,0.0,0.0,0,0.0,0.0,0.0178571428571429,0.0,0.0,0.0,0.0
TCGA-A6-2672-01A-01R-0826-07,0.0454545454545455,0.216216216216216,0.0,0.0080645161290322,0.0,0,0.0588235294117647,0.142857142857143,0.141304347826087,0.0048780487804878,0.176470588235294,0.0,0.0821917808219178,0.0849056603773585,0.0,0.0,0.0,0.0434782608695652,0.6,0.0,0.05,0.0555555555555556,0.428571428571429,0.164383561643836,0.111111111111111,0.217391304347826,0.0526315789473684,0.0714285714285714,0.0,0.0196078431372549,0.363636363636364,0.0462156731413262,0,0.0833333333333333,0.0869565217391304,0.142857142857143,0.0290909090909091,0.333333333333333,0.0909090909090909,0.0,0.0,0.238095238095238,0.0,0.434782608695652,0.1,0.111111111111111,0.0,0.0,0.0,0.105263157894737,0.0138888888888889,0.0714285714285714,0.0,0.0967741935483871,0.3,0.142857142857143,0.157894736842105,0.0909090909090909,0.0573248407643312,0.0,0.0,0.166666666666667,0.0493827160493827,0.25,0.0,0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.25,0.025,0.178571428571429,0.0,0.0256410256410256,0.0,0.0,0.0108108108108108,0.04,0.25,0.08,0,0.0,0.0,0.0595238095238095,0.0,0.25,0.375,0.0
TCGA-A6-2671-01A-01R-1410-07,0.0,0.162162162162162,0.0,0.0241935483870968,0.0,1,0.0588235294117647,0.285714285714286,0.0217391304347826,0.0634146341463415,0.117647058823529,0.0,0.0342465753424658,0.0094339622641509,0.0,0.0,0.0,0.0248447204968944,0.4,0.0,0.1,0.166666666666667,0.0,0.0958904109589041,0.333333333333333,0.347826086956522,0.0526315789473684,0.0,0.0,0.0,0.363636363636364,0.0,0,0.0625,0.0,0.0,0.0327272727272727,0.0,0.0454545454545455,0.0,0.0,0.0476190476190476,0.0,0.0869565217391304,0.1,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.0909090909090909,0.0063694267515923,0.0,0.0,0.0,0.037037037037037,0.0833333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0666666666666667,0.0054054054054054,0.0,0.0,0.0,0,0.0,0.0,0.160714285714286,0.166666666666667,0.0,0.375,0.0
TCGA-AA-3502-01A-01R-1410-07,0.0454545454545455,0.0810810810810811,0.0,0.0161290322580645,0.0,0,0.0,0.285714285714286,0.0652173913043478,0.0146341463414634,0.0588235294117647,0.0,0.123287671232877,0.0,0.0,0.0,0.0,0.0186335403726708,0.2,0.0,0.0833333333333333,0.0,0.0,0.0273972602739726,0.0,0.260869565217391,0.0,0.0,0.0,0.0,0.363636363636364,0.0026791694574681,0,0.0208333333333333,0.0434782608695652,0.0,0.0036363636363636,0.333333333333333,0.0,0.1,0.0,0.0476190476190476,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.315789473684211,0.0,0.0127388535031847,0.0,0.0,0.0,0.0123456790123457,0.166666666666667,0.0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0.0,0.0297619047619048,0.166666666666667,0.0,0.125,0.0
TCGA-AA-A01P-01A-21R-A083-07,0.0,0.0540540540540541,0.0,0.0161290322580645,0.0,0,0.0294117647058824,0.0,0.130434782608696,0.0,0.0,0.0,0.0958904109589041,0.0566037735849057,0.0,0.0,0.0,0.0,0.8,0.0689655172413793,0.0,0.0555555555555556,0.0,0.0273972602739726,0.0,0.0434782608695652,0.0,0.0714285714285714,0.0,0.0,0.181818181818182,0.0026791694574681,0,0.0,0.0869565217391304,0.0,0.0036363636363636,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,0.0694444444444444,0.428571428571429,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0063694267515923,0.0,0.0454545454545455,0.0,0.0123456790123457,0.166666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.101449275362319,0.166666666666667,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0054054054054054,0.0,0.0,0.0,0,0.0555555555555556,0.0,0.0535714285714286,0.333333333333333,0.75,0.125,0.125
TCGA-A6-3808-01A-01R-1022-07,0.0454545454545455,0.0,0.0,0.0080645161290322,0.0,0,0.0,0.0,0.0326086956521739,0.0048780487804878,0.0588235294117647,0.0,0.0136986301369863,0.0283018867924528,0.0,0.0,0.0,0.0186335403726708,0.0,0.0,0.0333333333333333,0.166666666666667,0.0,0.0684931506849315,0.0,0.0,0.0,0.142857142857143,0.0526315789473684,0.0196078431372549,0.0909090909090909,0.0093770931011386,0,0.0,0.130434782608696,0.142857142857143,0.0181818181818182,0.0,0.0,0.0,0.0,0.238095238095238,0.1,0.260869565217391,0.1,0.111111111111111,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.032258064516129,0.1,0.0,0.0526315789473684,0.0,0.0127388535031847,0.0,0.0,0.0,0.0617283950617284,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0666666666666667,0.0,0.04,0.0,0.0,0,0.0,0.0,0.0178571428571429,0.0,0.0,0.0,0.0
TCGA-AZ-4616-01A-21R-1839-07,0.181818181818182,0.027027027027027,0.074468085106383,0.161290322580645,0.0,0,0.0,0.285714285714286,0.0978260869565217,0.0097560975609756,0.0588235294117647,0.0,0.0547945205479452,0.150943396226415,0.2,0.5,0.0,0.0434782608695652,0.0,0.137931034482759,0.0166666666666667,0.388888888888889,0.0,0.0547945205479452,0.0,0.304347826086957,0.289473684210526,0.285714285714286,0.0526315789473684,0.0196078431372549,0.363636363636364,0.431346282652378,0,0.0208333333333333,0.173913043478261,0.142857142857143,0.0181818181818182,0.666666666666667,0.136363636363636,0.0,1.0,0.19047619047619,0.0,0.304347826086957,0.05,0.0,0.333333333333333,0.03125,0.0909090909090909,0.210526315789474,0.0,0.0,0.0,0.161290322580645,0.0,0.285714285714286,0.157894736842105,0.545454545454545,0.0,0.0,0.0,0.0,0.308641975308642,0.0,0.0,0,0.0,0.0,0.0,0.166666666666667,0.0,0.3,0.2,0.02,0.0144927536231884,0.166666666666667,1.0,0.0,0.0,0.444444444444444,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.466666666666667,0.0108108108108108,0.04,0.0,0.0,0,0.0555555555555556,0.0,0.18452380952381,0.5,0.25,0.375,0.0
TCGA-A6-2680-01A-01R-1410-07,0.0,0.0540540540540541,0.0,0.0161290322580645,0.0,0,0.0,0.0,0.0326086956521739,0.0292682926829268,0.117647058823529,0.0,0.150684931506849,0.0377358490566038,0.1,0.0,0.5,0.0683229813664596,0.6,0.0689655172413793,0.05,0.0,0.0,0.0273972602739726,0.0,0.173913043478261,0.0789473684210526,0.0714285714285714,0.0526315789473684,0.0196078431372549,0.363636363636364,0.0,0,0.0625,0.0,0.0,0.0254545454545455,0.0,0.0909090909090909,0.0,0.0,0.0476190476190476,0.0,0.0869565217391304,0.05,0.0,0.0,0.0625,0.0,0.0,0.0277777777777778,0.142857142857143,0.0,0.0806451612903226,0.0,0.0,0.105263157894737,0.0,0.0127388535031847,0.121212121212121,0.0454545454545455,0.0,0.0493827160493827,0.333333333333333,0.0,0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0555555555555556,0.0,0.119047619047619,0.0,0.25,0.125,0.0
TCGA-AD-6963-01A-11R-1928-07,0.227272727272727,0.027027027027027,0.0638297872340425,0.370967741935484,0.142857142857143,0,0.0882352941176471,0.285714285714286,0.391304347826087,0.0829268292682927,0.235294117647059,0.0,0.36986301369863,0.264150943396226,0.0,0.0,0.0,0.118012422360248,0.0,0.137931034482759,0.0666666666666667,0.611111111111111,0.142857142857143,0.287671232876712,0.111111111111111,0.217391304347826,0.236842105263158,0.428571428571429,0.210526315789474,0.0588235294117647,0.181818181818182,0.177494976557267,0,0.1875,0.260869565217391,0.0,0.0981818181818182,0.333333333333333,0.363636363636364,0.1,0.0,0.285714285714286,0.1,0.173913043478261,0.05,0.333333333333333,0.0,0.03125,0.0454545454545455,0.0526315789473684,0.0,0.214285714285714,0.0,0.145161290322581,0.0,0.285714285714286,0.210526315789474,0.181818181818182,0.0,0.0606060606060606,0.0,0.0,0.123456790123457,0.416666666666667,0.0,0,0.0,0.1,0.0,0.416666666666667,0.0,0.4,0.0,0.12,0.0289855072463768,0.166666666666667,0.508333333333333,0.2,0.0,0.111111111111111,0.0,0.5,0.2,0.392857142857143,0.0,0.0,0.0,0.266666666666667,0.0108108108108108,0.28,0.0,0.08,0,0.0555555555555556,0.0,0.345238095238095,0.166666666666667,0.0,0.0,0.0
TCGA-A6-5657-01A-01R-A32Z-07,0.272727272727273,0.108108108108108,0.0957446808510638,0.209677419354839,0.0,0,0.0882352941176471,0.285714285714286,0.260869565217391,0.2,0.176470588235294,0.0,0.0410958904109589,0.0943396226415094,0.2,0.0,0.0,0.0993788819875776,0.2,0.241379310344828,0.05,0.333333333333333,0.428571428571429,0.671232876712329,0.111111111111111,0.521739130434783,0.315789473684211,0.142857142857143,0.263157894736842,0.0980392156862745,0.545454545454545,0.164099129269926,0,0.291666666666667,0.217391304347826,0.428571428571429,0.04,0.666666666666667,0.136363636363636,0.0,0.0,0.0952380952380952,0.2,0.0869565217391304,0.05,0.0,0.0,0.0625,0.0454545454545455,0.0526315789473684,0.125,0.214285714285714,0.0,0.0967741935483871,0.2,0.142857142857143,0.578947368421053,0.272727272727273,0.0127388535031847,0.0606060606060606,0.212121212121212,0.0,0.234567901234568,0.0833333333333333,0.0,0,0.181818181818182,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.347826086956522,0.333333333333333,0.425,0.0,0.0,0.333333333333333,0.0,0.0,0.05,0.0714285714285714,0.0,0.0,0.0,0.0666666666666667,0.0108108108108108,0.08,0.0,0.2,0,0.0555555555555556,0.0,0.113095238095238,0.333333333333333,0.0,0.0,0.125
TCGA-AA-A00Q-01A-01R-A002-07,0.0454545454545455,0.0810810810810811,0.0,0.0564516129032258,0.142857142857143,0,0.0,0.142857142857143,0.0652173913043478,0.0975609756097561,0.0588235294117647,0.0,0.184931506849315,0.0660377358490566,0.1,0.0,0.0,0.0807453416149068,0.2,0.103448275862069,0.0666666666666667,0.166666666666667,0.142857142857143,0.0684931506849315,0.111111111111111,0.260869565217391,0.0526315789473684,0.285714285714286,0.157894736842105,0.0,0.0,0.0020093770931011,0,0.0833333333333333,0.0869565217391304,0.0,0.0509090909090909,0.0,0.136363636363636,0.0,0.0,0.0,0.0,0.478260869565217,0.15,0.0,0.333333333333333,0.03125,0.0,0.0,0.0,0.0,0.0,0.0806451612903226,0.0,0.0,0.157894736842105,0.0,0.0509554140127389,0.0,0.0,0.0,0.0987654320987654,0.25,0.0,0,0.0909090909090909,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.0714285714285714,0.0,0.0256410256410256,0.0,0.0666666666666667,0.0108108108108108,0.04,0.0,0.0,0,0.0,0.0,0.19047619047619,0.0,0.0,0.125,0.0
TCGA-AA-3861-01A-01R-1022-07,0.0,0.027027027027027,0.0,0.0241935483870968,0.0,0,0.0,0.0,0.0434782608695652,0.024390243902439,0.0,0.0,0.0410958904109589,0.0377358490566038,0.0,0.0,0.0,0.0062111801242236,0.2,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.217391304347826,0.0526315789473684,0.0,0.0,0.0,0.363636363636364,0.0040187541862022,0,0.0,0.0434782608695652,0.0,0.0072727272727272,0.0,0.0454545454545455,0.0,0.0,0.0476190476190476,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888888889,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0191082802547771,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0054054054054054,0.0,0.0,0.0,0,0.0,0.0,0.0059523809523809,0.0,0.0,0.0,0.0
TCGA-AA-A029-01A-01R-A00A-07,0.0454545454545455,0.108108108108108,0.0,0.032258064516129,0.0,0,0.0,0.285714285714286,0.0434782608695652,0.0390243902439024,0.0,0.0,0.0753424657534247,0.0377358490566038,0.0,0.0,0.0,0.031055900621118,0.0,0.0344827586206897,0.0166666666666667,0.0555555555555556,0.0,0.0821917808219178,0.0,0.0869565217391304,0.0,0.0,0.157894736842105,0.0,0.272727272727273,0.0020093770931011,0,0.0,0.0434782608695652,0.0,0.0181818181818182,0.0,0.0454545454545455,0.0,0.0,0.0,0.1,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0909090909090909,0.0,0.0303030303030303,0.0,0.0,0.0493827160493827,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
TCGA-D5-5537-01A-21R-1928-07,0.0454545454545455,0.0540540540540541,0.0319148936170213,0.185483870967742,0.142857142857143,0,0.147058823529412,0.0,0.217391304347826,0.453658536585366,0.411764705882353,0.0,0.219178082191781,0.226415094339623,0.0,0.0,0.0,0.229813664596273,0.0,0.103448275862069,0.1,0.222222222222222,0.0,0.178082191780822,0.111111111111111,0.0869565217391304,0.5,0.142857142857143,0.0526315789473684,0.0,0.181818181818182,0.189551239115874,0,0.145833333333333,0.260869565217391,0.142857142857143,0.232727272727273,0.0,0.181818181818182,0.0,0.0,0.285714285714286,0.0,0.0434782608695652,0.0,0.0,0.666666666666667,0.0,0.0,0.0526315789473684,0.0277777777777778,0.0714285714285714,0.0,0.306451612903226,0.0,0.142857142857143,0.105263157894737,0.272727272727273,0.0,0.0,0.0151515151515152,0.0,0.333333333333333,0.75,0.0,0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.04,0.0144927536231884,0.5,0.283333333333333,0.0,0.0,0.444444444444444,0.0,0.0,0.1,0.285714285714286,0.0540540540540541,0.0,0.0,0.266666666666667,0.0054054054054054,0.12,0.0,0.08,0,0.0555555555555556,0.0,0.30952380952381,0.0,0.25,0.0,0.0
TCGA-G4-6309-01A-21R-1839-07,0.227272727272727,0.0540540540540541,0.0106382978723404,0.153225806451613,0.0,0,0.0882352941176471,0.0,0.108695652173913,0.0439024390243902,0.0,0.0,0.363013698630137,0.141509433962264,0.0,0.0,0.5,0.0683229813664596,0.0,0.0689655172413793,0.0333333333333333,0.111111111111111,0.0,0.123287671232877,0.111111111111111,0.0869565217391304,0.105263157894737,0.142857142857143,0.0526315789473684,0.0,0.727272727272727,0.124581379772271,0,0.145833333333333,0.0869565217391304,0.285714285714286,0.0545454545454545,0.0,0.0454545454545455,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.666666666666667,0.0,0.0454545454545455,0.0,0.0,0.0714285714285714,0.0,0.0645161290322581,0.0,0.0,0.105263157894737,0.0,0.0,0.0,0.0151515151515152,0.0,0.222222222222222,0.0833333333333333,0.0,0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.166666666666667,0.333333333333333,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.133333333333333,0.0108108108108108,0.04,0.0,0.08,0,0.0555555555555556,0.0,0.0833333333333333,0.166666666666667,0.5,0.0,0.0
