,MIR6724.2,MIR2467,MIR4263,MIR596,MIR3648.2,MIR25,MIR1913,MIR4521,MIR607,MIR570,MIR635,MIR200B,MIR4754,MIR3197,MIR647,MIR5587,MIR1281,MIR10B,MIR8083,MIR5695,MIR4479,MIR4768,MIR3609,MIR6810,MIR1915,MIR708,MIR3671,MIR4664,MIR616,AL513534.1,MIR3155A,MIR4484,MIR7111,MIR410,MIR6514,MIR30C1,MIR4451,MIR3188,MIR27B,MIR4442,MIR4482,MIR429,MIR320E,MIR641,MIR200A,MIR3682,MIR6739,MIR648,MIR1244.4,MIR548F2,MIR6775,MIR186,MIR6737,MIR378A,MIR1244.3,MIR6124,MIR221,MIR644A,MIR3176,MIR887,MIR3129,MIR3648.1,MIR4801,MIR135B,MIR365A,MIR4292,MIR4693,MIR4257,MIR4429,MIR95,MIR4477B,AL928646.1,MIR6807,MIR331,MIR4677,MIR4312,MIR193A,MIR554,AL358013.1,MIR3117,MIR3677,MIR148B,MIR1203,MIR4462,MIR4783,MIR4777,MIR3124,MIR562,AL031428.2,MIR6768,MIR130A,MIR4258,MIR6719,MIR1244.2,MIR7156,MIR339,MIR1972.1,MIR760,MIR4654,MIR219A1
TCGA-61-2104-01A-01R-1568-13,0.0,0.111111111111111,0.193548387096774,0.181818181818182,0.0154888673765731,0.210762331838565,0.0,0.0285714285714286,0.0,0.103139013452915,0.428571428571429,0.0564102564102564,0.0625,0.0087719298245614,0.309119010819165,0.2,0.228070175438596,0.027027027027027,0.0845070422535211,0.0952380952380952,0.285714285714286,0.0,0.148325358851675,0.0833333333333333,0.0,0.0303030303030303,0.0283687943262411,0.200764818355641,0.105263157894737,0.181818181818182,0.0,0.0,0.364485981308411,0.0,0.166666666666667,0.333333333333333,0.142857142857143,0.0369393139841689,0.065989847715736,0.0294117647058824,0.175,0.0685483870967742,0.201923076923077,0.0810810810810811,0.0693069306930693,0.12280701754386,0.0888888888888889,0.0,0.0792079207920792,0.0,0.0,0.161971830985915,0.0,0.0487804878048781,0.205882352941176,0.384615384615385,0.0265486725663717,0.0769230769230769,0.0595238095238095,0.0,0.0172413793103448,0.0375586854460094,0.0,0.119266055045872,0.0,0.131034482758621,0.0,0.1875,0.0,0.0,0.0585774058577406,0.13396331295164,0.0,0.0,0.0,0.0434782608695652,0.0,0.0952380952380952,0.166666666666667,0.0,0.523809523809524,0.0384615384615385,0.0,0.0,0.0,0.15,0.595238095238095,0.0,0.0,0.0,0.261904761904762,0.0869565217391304,0.0363636363636364,0.0798289379900214,0.0769230769230769,0.133333333333333,0.142857142857143,0.03125,0.0,0.32258064516129
TCGA-24-1434-01A-01R-1566-13,0.0034722222222222,0.0,0.290322580645161,0.0,0.0280735721200387,0.0358744394618834,0.0,0.257142857142857,0.0,0.289237668161435,0.454545454545455,0.0564102564102564,0.375,0.0219298245614035,0.089644513137558,0.0461538461538462,0.140350877192982,0.009009009009009,0.028169014084507,0.0,0.214285714285714,0.0232558139534884,0.0550239234449761,0.0833333333333333,0.02,0.0303030303030303,0.0212765957446809,0.166347992351816,0.210526315789474,0.155844155844156,0.0,0.0,0.0467289719626168,0.0,0.0833333333333333,0.0,0.0,0.0158311345646438,0.065989847715736,0.0,0.025,0.0383064516129032,0.105769230769231,0.0675675675675676,0.0297029702970297,0.201754385964912,0.0888888888888889,0.0,0.128712871287129,0.333333333333333,0.0,0.0492957746478873,0.0,0.0,0.161764705882353,0.769230769230769,0.0442477876106195,0.230769230769231,0.0476190476190476,0.0,0.120689655172414,0.187793427230047,0.0,0.0275229357798165,0.0,0.0758620689655172,0.0,0.25,0.0,0.0,0.0334728033472803,0.0428015564202335,0.0,0.275,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.125,0.35,0.119047619047619,0.0,0.0,0.0,0.0238095238095238,0.260869565217391,0.0,0.135424091233072,0.0384615384615385,0.0333333333333333,0.0714285714285714,0.0,0.0,0.0645161290322581
TCGA-61-1728-01A-01R-1568-13,0.0069444444444444,0.0,0.209677419354839,0.0,0.0145208131655373,0.210762331838565,0.0,0.0285714285714286,0.0,0.318385650224215,0.12987012987013,0.123076923076923,0.0625,0.0394736842105263,0.213292117465224,0.0307692307692308,0.0175438596491228,0.0990990990990991,0.112676056338028,0.0476190476190476,0.0,0.0465116279069767,0.0382775119617225,0.0833333333333333,0.24,0.166666666666667,0.0709219858156028,0.284894837476099,0.210526315789474,0.142857142857143,0.0,0.0,0.0093457943925233,0.0,0.0833333333333333,0.0,0.0,0.0211081794195251,0.0761421319796954,0.205882352941176,0.075,0.143145161290323,0.0576923076923077,0.0945945945945946,0.108910891089109,0.0526315789473684,0.0888888888888889,0.0,0.0594059405940594,0.166666666666667,0.0,0.133802816901408,0.0,0.0,0.0735294117647059,0.0,0.0530973451327434,0.0,0.119047619047619,0.0,0.0344827586206897,0.0328638497652582,0.0,0.0825688073394495,0.0,0.151724137931034,0.0,0.125,0.0,0.0,0.175732217573222,0.062627385584584,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.346153846153846,0.0,0.0,0.0,0.05,0.142857142857143,0.0,0.0,0.0909090909090909,0.119047619047619,0.565217391304348,0.0363636363636364,0.136136849607983,0.153846153846154,0.1,0.142857142857143,0.28125,0.0,0.0
TCGA-23-1119-01A-02R-1565-13,0.0,0.0,0.209677419354839,0.0,0.0,0.0762331838565022,0.0,0.0285714285714286,0.0,0.0941704035874439,0.220779220779221,0.0153846153846154,0.0,0.0131578947368421,0.0216383307573416,0.0,0.0175438596491228,0.03003003003003,0.0,0.0476190476190476,0.0,0.0465116279069767,0.0550239234449761,0.0,0.0,0.0757575757575758,0.0638297872340425,0.011472275334608,0.0350877192982456,0.051948051948052,0.0,0.0,0.214953271028037,0.0,0.5,0.0,0.142857142857143,0.0158311345646438,0.0152284263959391,0.0,0.0,0.0181451612903226,0.0769230769230769,0.0,0.0247524752475248,0.201754385964912,0.0,0.0625,0.188118811881188,0.0,0.0,0.0422535211267606,0.0,0.024390243902439,0.176470588235294,0.0,0.0265486725663717,0.230769230769231,0.0,0.142857142857143,0.0172413793103448,0.0093896713615023,0.0,0.0,0.0,0.0206896551724138,0.0,0.0,0.0,0.0,0.0585774058577406,0.005929219937002,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192307692307692,0.0,0.0,0.0,0.1,0.0238095238095238,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0890947968638632,0.0769230769230769,0.0333333333333333,0.0178571428571429,0.09375,0.0,0.032258064516129
TCGA-61-1733-01A-01R-1567-13,0.0,0.0,0.370967741935484,0.0,0.0,0.0896860986547085,0.0,0.0,0.0,0.0896860986547085,0.207792207792208,0.0205128205128205,0.0625,0.0087719298245614,0.0649149922720247,0.0,0.0,0.003003003003003,0.0563380281690141,0.0,0.0714285714285714,0.0,0.0023923444976076,0.0,0.08,0.0151515151515152,0.0354609929078014,0.0344168260038241,0.0350877192982456,0.038961038961039,0.0,0.0,0.0186915887850467,0.0,0.0833333333333333,0.0,0.285714285714286,0.0395778364116095,0.147208121827411,0.0,0.1,0.0463709677419355,0.0384615384615385,0.0,0.0198019801980198,0.263157894736842,0.0444444444444444,0.0625,0.0693069306930693,0.0,0.0,0.0492957746478873,0.0,0.0487804878048781,0.0441176470588235,0.153846153846154,0.0088495575221238,0.0769230769230769,0.0,0.0,0.0344827586206897,0.0046948356807511,0.0,0.0091743119266055,0.0,0.0551724137931034,0.0,0.0,0.0833333333333333,0.0,0.00836820083682,0.022419862886789,0.0,0.225,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0952380952380952,0.115384615384615,0.0,0.0,0.125,0.0,0.214285714285714,0.0,0.0,0.0,0.0476190476190476,0.260869565217391,0.0,0.074839629365645,0.0,0.0333333333333333,0.0535714285714286,0.09375,0.0,0.0
TCGA-09-0369-01A-01R-1564-13,0.0,0.0,0.209677419354839,0.0,0.0600193610842207,0.197309417040359,0.0,0.0285714285714286,0.0,0.177130044843049,0.38961038961039,0.0820512820512821,0.8125,0.0219298245614035,0.326120556414219,0.2,0.175438596491228,0.690690690690691,0.0985915492957746,0.142857142857143,0.428571428571429,0.0697674418604651,0.0574162679425837,0.25,0.18,0.0151515151515152,0.0283687943262411,0.0592734225621415,0.087719298245614,0.181818181818182,0.0,0.0,0.0654205607476635,0.0,0.0,0.111111111111111,0.285714285714286,0.0026385224274406,0.0152284263959391,0.0882352941176471,0.0,0.284274193548387,0.240384615384615,0.0540540540540541,0.123762376237624,0.236842105263158,0.0222222222222222,0.0625,0.297029702970297,0.0,0.0,0.0352112676056338,0.333333333333333,0.0975609756097561,0.25,0.0,0.0265486725663717,0.0,0.214285714285714,0.0,0.0517241379310345,0.0610328638497653,0.0,0.119266055045872,0.0,0.206896551724138,0.0,0.0,0.0,0.0,0.154811715481172,0.111543450064851,0.0,0.075,0.0,0.260869565217391,0.285714285714286,0.142857142857143,0.0,0.0,0.0,0.115384615384615,0.0,0.0,0.0,0.4,0.666666666666667,0.0,0.2,0.363636363636364,0.261904761904762,0.478260869565217,0.0181818181818182,0.125445473984319,0.0769230769230769,0.133333333333333,0.0178571428571429,0.03125,0.0,0.193548387096774
TCGA-13-1485-01A-02R-1565-13,0.0104166666666667,0.0,0.0967741935483871,0.0909090909090909,0.0464666021297193,0.0448430493273543,0.25,0.0,0.0,0.047085201793722,0.285714285714286,0.0512820512820513,0.0,0.0131578947368421,0.182380216383308,0.0923076923076923,0.0350877192982456,0.018018018018018,1.0,0.0952380952380952,0.0714285714285714,0.0930232558139535,0.0717703349282297,0.0,0.02,0.0,0.0425531914893617,0.0401529636711281,0.175438596491228,0.0779220779220779,0.5,0.0,0.186915887850467,0.0,0.0833333333333333,0.222222222222222,0.285714285714286,0.0026385224274406,0.0304568527918782,0.0,0.0,0.0625,0.221153846153846,0.027027027027027,0.0544554455445545,0.192982456140351,0.0666666666666667,0.0625,0.168316831683168,0.0,0.2,0.028169014084507,0.0,0.0731707317073171,0.132352941176471,0.384615384615385,0.0088495575221238,0.0769230769230769,0.0714285714285714,0.142857142857143,0.189655172413793,0.0187793427230047,0.0,0.0642201834862385,0.0,0.16551724137931,0.0,0.125,0.0,0.0,0.154811715481172,0.0226051510098203,0.0,0.5,0.333333333333333,0.0869565217391304,0.0,0.0476190476190476,0.166666666666667,1.0,0.0,0.115384615384615,0.0,0.0,0.0,0.45,0.119047619047619,0.0,0.0,0.0,0.119047619047619,0.347826086956522,0.0909090909090909,0.109052031361368,0.0769230769230769,0.133333333333333,0.125,0.09375,0.0,0.225806451612903
TCGA-04-1337-01A-01R-1564-13,0.0381944444444444,0.0,0.129032258064516,0.0909090909090909,0.010648596321394,0.403587443946188,0.0,0.0285714285714286,0.0,0.291479820627803,0.714285714285714,0.205128205128205,0.1875,0.0131578947368421,0.829984544049459,0.338461538461538,0.105263157894737,0.03003003003003,0.647887323943662,0.571428571428571,0.357142857142857,0.372093023255814,0.294258373205742,0.333333333333333,0.02,0.0757575757575758,0.0425531914893617,0.12810707456979,0.263157894736842,0.207792207792208,0.0,0.0,0.299065420560748,0.0,0.0,0.333333333333333,1.0,0.0633245382585752,0.218274111675127,0.0,0.1,0.397177419354839,0.355769230769231,0.0405405405405405,0.237623762376238,0.210526315789474,0.111111111111111,0.5,0.247524752475248,0.5,0.0,0.133802816901408,0.0,0.51219512195122,0.294117647058824,0.923076923076923,0.424778761061947,0.230769230769231,0.202380952380952,0.0,0.293103448275862,0.0657276995305164,0.0,0.201834862385321,0.0833333333333333,0.248275862068966,0.0,0.0625,0.0,0.357142857142857,0.129707112970711,0.12414304243098,0.0,0.075,0.333333333333333,0.0434782608695652,0.0,0.0476190476190476,0.0,0.222222222222222,0.19047619047619,0.807692307692308,0.0,0.0,0.125,0.7,0.380952380952381,0.0,0.2,0.0,0.0238095238095238,0.260869565217391,0.127272727272727,0.217391304347826,0.0,0.2,0.214285714285714,0.03125,0.0,0.129032258064516
TCGA-13-0714-01A-01R-1564-13,0.138888888888889,0.222222222222222,0.0,0.0,0.559535333978703,0.0358744394618834,0.0,0.114285714285714,0.0,0.0201793721973094,0.051948051948052,0.0153846153846154,0.125,0.0175438596491228,0.0479134466769706,0.0615384615384615,0.12280701754386,0.0,0.0422535211267606,0.0,0.0,0.0,0.808612440191388,0.0833333333333333,0.0,0.0454545454545455,0.0141843971631206,0.0344168260038241,0.0,0.025974025974026,0.0,0.166666666666667,0.0280373831775701,0.0,0.0833333333333333,0.0,0.0,0.0052770448548812,0.0304568527918782,0.0294117647058824,0.0,0.0241935483870968,0.0576923076923077,0.0135135135135135,0.0148514851485149,0.0350877192982456,0.0666666666666667,0.0625,0.0495049504950495,0.166666666666667,0.0,0.0070422535211267,0.0,0.024390243902439,0.0882352941176471,0.0,0.0088495575221238,0.0,0.0833333333333333,0.0,0.103448275862069,0.192488262910798,0.0,0.0275229357798165,0.0833333333333333,0.0275862068965517,0.0,0.0,0.0,0.0,0.00418410041841,0.61923290717065,0.0,0.0,0.0,0.0434782608695652,0.285714285714286,0.0,0.0,0.0,0.0476190476190476,0.115384615384615,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0434782608695652,0.0,0.0327868852459016,0.0769230769230769,0.0666666666666667,0.0357142857142857,0.0,0.333333333333333,0.0
TCGA-25-1317-01A-01R-1565-13,0.0069444444444444,0.0,0.258064516129032,0.0,0.021297192642788,0.394618834080717,0.0,0.0857142857142857,0.0,0.23542600896861,0.376623376623377,0.282051282051282,0.3125,0.0,0.409582689335394,0.0769230769230769,0.140350877192982,0.015015015015015,0.169014084507042,0.0952380952380952,0.214285714285714,0.0930232558139535,0.188995215311005,0.0,0.0,0.106060606060606,0.113475177304965,0.133843212237094,0.175438596491228,0.61038961038961,0.25,0.5,0.373831775700935,0.0,0.166666666666667,0.555555555555556,0.0,0.0237467018469657,0.253807106598985,0.264705882352941,0.325,0.211693548387097,0.403846153846154,0.189189189189189,0.292079207920792,0.0789473684210526,0.355555555555556,0.125,0.237623762376238,0.0,0.0,0.133802816901408,0.0,0.121951219512195,0.264705882352941,0.0769230769230769,0.0176991150442478,0.0769230769230769,0.154761904761905,0.0,0.0,0.0234741784037559,0.0,0.623853211009174,0.0,0.117241379310345,0.0,0.1875,0.333333333333333,0.0714285714285714,0.175732217573222,0.0409486751899203,0.5,0.2,0.0,0.173913043478261,0.142857142857143,0.238095238095238,0.666666666666667,0.0,0.0952380952380952,0.5,0.3,0.0,0.25,0.15,0.30952380952381,0.333333333333333,0.0,0.0,0.357142857142857,0.652173913043478,0.2,0.0684248039914469,0.115384615384615,0.4,0.0892857142857143,0.15625,0.0,0.548387096774194
TCGA-25-1625-01A-01R-1566-13,0.0,0.0,0.32258064516129,0.0909090909090909,0.278799612778316,0.0224215246636771,0.0,0.114285714285714,0.0,0.172645739910314,0.558441558441558,0.0615384615384615,0.1875,0.0043859649122807,0.0911901081916538,0.138461538461538,0.456140350877193,0.0840840840840841,0.0140845070422535,0.380952380952381,0.0714285714285714,0.186046511627907,0.200956937799043,0.0,0.02,0.0,0.0851063829787234,0.537284894837476,0.140350877192982,0.168831168831169,0.0,0.0,0.0373831775700935,0.0714285714285714,0.0833333333333333,0.555555555555556,0.0,0.0105540897097625,0.116751269035533,0.0588235294117647,0.025,0.0504032258064516,0.211538461538462,0.027027027027027,0.0693069306930693,0.175438596491228,0.111111111111111,0.0625,0.148514851485149,0.0,0.0,0.0492957746478873,0.0,0.24390243902439,0.102941176470588,0.230769230769231,0.247787610619469,0.0,0.0952380952380952,0.0,0.0,0.122065727699531,0.0,0.0275229357798165,0.0,0.117241379310345,0.0,0.375,0.0,0.0714285714285714,0.0209205020920502,0.226977950713359,0.0,0.1,0.0,0.0434782608695652,0.142857142857143,0.0476190476190476,0.166666666666667,0.0,0.0,0.153846153846154,0.0,0.0,0.125,0.25,0.642857142857143,0.0,0.4,0.0,0.0,0.0869565217391304,0.0363636363636364,0.0791161796151105,0.0384615384615385,0.233333333333333,0.0892857142857143,0.0625,0.0,0.0645161290322581
TCGA-10-0933-01A-01R-1569-13,0.0520833333333333,0.0,0.0645161290322581,0.0,0.0077444336882865,0.10762331838565,0.0,0.0571428571428571,0.0,0.121076233183857,0.051948051948052,0.0256410256410256,0.1875,0.0,0.0927357032457496,0.0,0.0175438596491228,0.0,0.0,0.0476190476190476,0.142857142857143,0.232558139534884,0.27511961722488,0.0,0.02,0.0,0.0,0.017208413001912,0.0175438596491228,0.0779220779220779,0.0,0.0,0.205607476635514,0.0,0.166666666666667,0.0,0.0,0.0,0.0101522842639594,0.117647058823529,0.075,0.0423387096774194,0.711538461538462,0.0,0.0445544554455446,0.649122807017544,0.4,0.0625,0.425742574257426,0.0,0.0,0.0,0.0,0.0,0.514705882352941,0.0,0.0,0.230769230769231,0.0,0.0,0.0689655172413793,0.0516431924882629,0.0,0.018348623853211,0.0,0.0344827586206897,0.0,0.0,0.0,0.0714285714285714,0.284518828451883,0.332777468964239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115384615384615,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.2,0.0,0.0714285714285714,0.130434782608696,0.0,0.558089807555239,0.0,0.0333333333333333,0.0,0.03125,0.0,0.0645161290322581
TCGA-13-1482-01A-01R-1565-13,0.0,0.222222222222222,0.435483870967742,0.0,0.0116166505324298,0.381165919282511,0.0,0.228571428571429,0.0,0.556053811659193,0.194805194805195,0.041025641025641,0.125,0.0526315789473684,0.298299845440495,0.215384615384615,0.175438596491228,0.216216216216216,0.563380281690141,0.333333333333333,0.285714285714286,0.116279069767442,0.698564593301435,0.166666666666667,0.0,0.0454545454545455,0.276595744680851,0.0841300191204589,0.12280701754386,0.181818181818182,0.5,0.0,0.224299065420561,0.0,0.166666666666667,0.333333333333333,0.0,0.0738786279683377,0.111675126903553,0.117647058823529,0.025,0.0625,0.663461538461538,0.0405405405405405,0.0396039603960396,0.508771929824561,0.311111111111111,0.3125,0.732673267326733,0.166666666666667,0.0,0.225352112676056,0.0,0.0731707317073171,0.691176470588235,0.307692307692308,0.0353982300884956,0.153846153846154,0.178571428571429,0.0,0.275862068965517,0.422535211267606,0.0,0.201834862385321,0.0833333333333333,0.296551724137931,0.0,0.4375,0.0,0.142857142857143,0.518828451882845,0.0872707059477487,0.0,0.65,0.0833333333333333,0.0869565217391304,0.214285714285714,0.19047619047619,0.0,0.222222222222222,0.238095238095238,0.0769230769230769,0.0,0.0,0.0,0.8,0.452380952380952,0.0,0.6,0.272727272727273,0.119047619047619,0.521739130434783,0.0,0.451176051318603,0.653846153846154,0.266666666666667,0.160714285714286,0.34375,0.0,0.935483870967742
TCGA-13-1487-01A-01R-1565-13,0.0,0.0,0.112903225806452,0.0,0.0009680542110358,0.183856502242152,0.0,0.0,0.0,0.0874439461883408,0.220779220779221,0.0205128205128205,0.125,0.0131578947368421,0.0649149922720247,0.0153846153846154,0.0,0.027027027027027,0.0422535211267606,0.142857142857143,0.0,0.0232558139534884,0.0430622009569378,0.0833333333333333,0.0,0.0454545454545455,0.0070921985815602,0.0076481835564053,0.0175438596491228,0.0779220779220779,0.0,0.0,0.158878504672897,0.0714285714285714,0.0,0.0,0.0,0.0079155672823219,0.0253807106598985,0.0294117647058824,0.125,0.030241935483871,0.0769230769230769,0.027027027027027,0.0148514851485149,0.114035087719298,0.111111111111111,0.125,0.118811881188119,0.0,0.0,0.0422535211267606,0.0,0.0731707317073171,0.0588235294117647,0.0769230769230769,0.0619469026548673,1.0,0.0476190476190476,0.142857142857143,0.0344827586206897,0.0375586854460094,0.0,0.036697247706422,0.0,0.0689655172413793,0.25,0.0,0.0,0.0,0.0460251046025105,0.005929219937002,0.0,0.0,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0.0,0.115384615384615,0.1,0.0,0.125,0.05,0.0238095238095238,0.0,0.0,0.0,0.0238095238095238,0.0434782608695652,0.0545454545454545,0.0933713471133286,0.0384615384615385,0.166666666666667,0.107142857142857,0.0,0.0,0.032258064516129
TCGA-04-1542-01A-01R-1566-13,0.0,0.0,0.161290322580645,0.0,0.0019361084220716,0.0538116591928251,0.0,0.0571428571428571,0.0,0.0896860986547085,0.012987012987013,0.0512820512820513,0.0625,0.0131578947368421,0.0231839258114374,0.0,0.0,0.042042042042042,0.0,0.380952380952381,0.0,0.0232558139534884,0.0717703349282297,0.0,0.04,0.0909090909090909,0.0141843971631206,0.0516252390057361,0.0,0.0779220779220779,0.0,0.166666666666667,0.0747663551401869,0.0,0.25,0.111111111111111,0.0,0.0316622691292876,0.0355329949238579,0.0,0.075,0.0564516129032258,0.0096153846153846,0.0135135135135135,0.0396039603960396,0.0789473684210526,0.0888888888888889,0.0,0.0891089108910891,0.333333333333333,0.0,0.0140845070422535,0.0,0.0,0.161764705882353,0.0,0.0176991150442478,0.0,0.0119047619047619,0.0,0.0,0.136150234741784,0.0,0.0091743119266055,0.0,0.0482758620689655,0.0,0.0,0.0,0.0,0.0376569037656904,0.0309431165462294,0.0,0.05,0.0,0.0434782608695652,0.0714285714285714,0.0,0.0,0.0,0.0476190476190476,0.153846153846154,0.1,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.363636363636364,0.0476190476190476,0.173913043478261,0.109090909090909,0.120456165359943,0.0,0.0666666666666667,0.0357142857142857,0.0,0.0,0.0
TCGA-13-0897-01A-01R-1564-13,0.0034722222222222,0.0,0.306451612903226,0.0,0.0067763794772507,0.0134529147982063,0.0,0.0,0.0,0.0067264573991031,0.155844155844156,0.0153846153846154,0.0,0.0175438596491228,0.0092735703245749,0.0,0.087719298245614,0.021021021021021,0.0,0.0,0.142857142857143,0.0,0.0311004784688995,0.0,0.02,0.0,0.0,0.0363288718929254,0.0175438596491228,0.051948051948052,0.0,0.0,0.0186915887850467,0.0,0.0,0.0,0.0,0.0026385224274406,0.0101522842639594,0.0294117647058824,0.05,0.0221774193548387,0.0865384615384615,0.0,0.0099009900990099,0.0263157894736842,0.0222222222222222,0.0,0.207920792079208,0.0,0.0,0.0,0.0,0.024390243902439,0.132352941176471,0.0,0.0353982300884956,0.0,0.0119047619047619,0.0,0.0172413793103448,0.0140845070422535,0.0,0.0275229357798165,0.0,0.0413793103448276,0.0,0.0,0.0,0.0,0.0,0.0589216231239578,0.0,0.0,0.0,0.0,0.142857142857143,0.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.15751960085531,0.0,0.0,0.0,0.0,0.0,0.0645161290322581
TCGA-24-2024-01A-02R-1568-13,0.0,0.333333333333333,0.258064516129032,0.0,0.181994191674734,0.224215246636771,0.0,0.0857142857142857,0.0,0.12780269058296,0.454545454545455,0.107692307692308,0.1875,0.0657894736842105,0.310664605873261,0.153846153846154,0.192982456140351,0.282282282282282,0.0845070422535211,0.0476190476190476,0.5,0.116279069767442,0.11244019138756,0.0,0.0,0.0757575757575758,0.049645390070922,0.110898661567878,0.315789473684211,0.376623376623377,0.0,0.666666666666667,0.196261682242991,0.0,0.0833333333333333,0.111111111111111,0.0,0.0606860158311346,0.16243654822335,0.117647058823529,0.2,0.0967741935483871,0.163461538461538,0.121621621621622,0.0742574257425743,0.210526315789474,0.288888888888889,0.25,0.128712871287129,0.0,0.0,0.211267605633803,0.0,0.170731707317073,0.323529411764706,0.0,0.309734513274336,0.0,0.226190476190476,0.285714285714286,0.120689655172414,0.0140845070422535,0.0,0.431192660550459,0.0,0.0827586206896552,0.0,0.6875,0.0833333333333333,0.0,0.0585774058577406,0.0678154530294608,0.0,0.5,0.166666666666667,0.0434782608695652,0.0714285714285714,0.0476190476190476,0.5,0.0,0.142857142857143,0.423076923076923,0.0,0.0,0.125,0.2,0.571428571428571,0.0,0.0,0.0,0.0952380952380952,1.0,0.0909090909090909,0.296507483962937,0.153846153846154,0.266666666666667,0.25,0.40625,0.0,0.161290322580645
TCGA-13-0804-01A-01R-1564-13,0.0,0.0,0.161290322580645,0.0,0.0019361084220716,0.20627802690583,0.0,0.0,0.0,0.0852017937219731,0.025974025974026,0.0307692307692308,0.0625,0.0043859649122807,0.0834621329211747,0.0153846153846154,0.0,0.0,0.183098591549296,0.0476190476190476,0.0,0.0465116279069767,0.0406698564593301,0.0,0.04,0.0151515151515152,0.170212765957447,0.017208413001912,0.0701754385964912,0.0779220779220779,0.0,0.0,0.214953271028037,0.0,0.0833333333333333,0.0,0.428571428571429,0.0158311345646438,0.0152284263959391,0.0588235294117647,0.025,0.0725806451612903,0.0673076923076923,0.0,0.0544554455445545,0.0964912280701754,0.111111111111111,0.125,0.405940594059406,0.0,0.0,0.0492957746478873,0.0,0.024390243902439,0.352941176470588,0.153846153846154,0.141592920353982,0.0,0.0595238095238095,0.0,0.0517241379310345,0.0,0.0,0.0,0.0,0.0482758620689655,0.0,0.125,0.0,0.0,0.0167364016736402,0.0074115249212525,0.0,0.125,0.0,0.0869565217391304,0.428571428571429,0.0,0.0,0.0,0.0,0.115384615384615,0.0,0.0,0.0,0.05,0.0476190476190476,0.0,0.0,0.0,0.0,0.130434782608696,0.0,0.178902352102637,0.192307692307692,0.0666666666666667,0.0892857142857143,0.0,0.0,0.0
TCGA-36-1578-01A-01R-1566-13,0.0,0.222222222222222,0.161290322580645,0.0,0.021297192642788,0.2152466367713,0.5,0.0,0.0,0.29372197309417,0.285714285714286,0.0256410256410256,0.3125,0.416666666666667,0.534775888717156,0.215384615384615,0.175438596491228,0.0600600600600601,0.211267605633803,0.0952380952380952,0.214285714285714,0.0,0.062200956937799,0.0833333333333333,0.0,0.0454545454545455,0.0638297872340425,0.173996175908222,0.175438596491228,0.285714285714286,0.0,0.0,0.0841121495327103,0.0,0.0,0.555555555555556,0.0,0.0369393139841689,0.0152284263959391,0.264705882352941,0.05,0.0604838709677419,0.182692307692308,0.0540540540540541,0.0445544554455446,0.0964912280701754,0.155555555555556,0.3125,0.287128712871287,0.333333333333333,0.0,0.0704225352112676,0.0,0.170731707317073,0.294117647058824,0.153846153846154,0.433628318584071,0.0769230769230769,0.166666666666667,0.142857142857143,0.0344827586206897,0.126760563380282,0.0,0.0,0.0833333333333333,0.0137931034482759,0.0,0.125,0.0,0.0,0.0125523012552301,0.155827311469335,0.0,0.275,0.333333333333333,0.173913043478261,0.0714285714285714,0.0,0.166666666666667,0.0,0.285714285714286,0.0769230769230769,0.2,0.0,0.25,0.2,0.0952380952380952,0.0,0.0,0.0,0.0238095238095238,0.0434782608695652,0.109090909090909,0.13399857448325,0.153846153846154,0.0333333333333333,0.0178571428571429,0.125,0.0,0.161290322580645
