,MIR25,MIR3685,MIR647,MIR7111,MIR6819,MIR4768,AL513534.1,MIR4653,MIR1244.2,MIR6881,MIR320E,MIR548AN,MIR4645,MIR186,MIR6801,MIR6784,MIR4292,MIR570,MIR149,MIR1244.4,MIR3189,MIR635,MIR6753,MIR3164,MIR765,MIR6745,MIR378A,MIR4728,MIR339,MIR205,MIR616,MIR573,MIR6812,MIR548AR,MIR5010,MIR4263,MIR324,MIR93,MIR1244.3,MIR4442,MIR2116,MIR4539,MIR643,MIR141,MIR574,MIR200A,MIR4740,MIR3176,MIR6865,MIR4538,MIR589,MIR6772,MIR6797,MIR106B,MIR657,MIR3605,MIR661,MIR6814,MIR4326,MIR3186,MIR3149,MIR3671,MIR3682,MIR645,MIR6739,MIR4701,MIR378J,MIR3975,MIR4664,MIR3138,MIR27B,MIR210,MIR4635,MIR429,MIR6859.1,MIR6835,MIR4786,MIR590,MIR3677,MIR200B,MIR4258,MIR331,MIR4420,MIR1249,MIR3153,MIR6514,MIR6719,MIR4477B,MIR3122,MIR5587,MIR6769A,MIR7856,MIR6077,MIR627,MIR6728,MIR4668,MIR320B2,MIR6895,MIR1827,MIR6775
TCGA-BT-A20Q-01A-11R-A14Y-07,0.0238095238095238,0.258823529411765,0.152542372881356,0.025,0.0714285714285714,0.0363636363636364,0.0810810810810811,0.144981412639405,0.0526315789473684,0.0,0.0882352941176471,0.075,0.0454545454545455,0.0909090909090909,0.2,0.0188679245283019,0.0495049504950495,0.0680628272251309,0.0,0.152882205513784,0.026865671641791,0.327586206896552,0.0833333333333333,0.04,0.0,0.0,0.111111111111111,0.0,0.0434782608695652,0.0524590163934426,0.0350877192982456,0.0975609756097561,0.0,0.0909090909090909,0.0714285714285714,0.147540983606557,0.0,0.0,0.0917431192660551,0.12,0.125,0.0238095238095238,0.0,0.0434782608695652,0.0,0.015625,0.0689655172413793,0.0208333333333333,0.0,0.0181818181818182,0.0,0.0645161290322581,0.0909090909090909,0.0,0.214285714285714,0.0454545454545455,0.0,0.222222222222222,0.0,0.0,0.0,0.0952380952380952,0.024,0.0,0.0344827586206897,0.0833333333333333,0.0909090909090909,0.0714285714285714,0.0240963855421687,0.0,0.0172413793103448,0.0175438596491228,0.25,0.0115473441108545,0.133333333333333,0.0740740740740741,0.0,0.04,0.0769230769230769,0.0096153846153846,0.0,0.166666666666667,0.0,0.05,0.0,0.0,0.0,0.0950570342205323,0.0,0.05,0.0,0.0625,0.0,0.0,0.0,0.0,0.333333333333333,0.333333333333333,0.0,0.0
TCGA-ZF-AA51-01A-21R-A39I-07,0.0535714285714286,0.117647058823529,0.152542372881356,0.2,0.142857142857143,0.0444444444444444,0.0,0.178438661710037,0.204062788550323,0.142857142857143,0.117647058823529,0.0,0.363636363636364,0.0303030303030303,0.2,0.0,0.0,0.115183246073298,0.02,0.233082706766917,0.0059701492537313,0.120689655172414,0.0416666666666667,0.04,0.315789473684211,0.0,0.111111111111111,0.0076335877862595,0.0217391304347826,0.0229508196721311,0.0,0.0,0.25,0.0909090909090909,0.142857142857143,0.0819672131147541,0.12,0.0,0.229357798165138,0.0133333333333333,0.125,0.0238095238095238,0.166666666666667,0.0,0.0,0.0104166666666667,0.0114942528735632,0.0625,0.0,0.0363636363636364,0.024390243902439,0.0645161290322581,0.0303030303030303,0.0,0.214285714285714,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.1,0.0,0.25,0.0303030303030303,0.0,0.0120481927710843,0.0,0.0,0.0350877192982456,0.0,0.023094688221709,0.133333333333333,0.0,0.0,0.04,0.0384615384615385,0.0192307692307692,0.0909090909090909,0.0,0.1,0.0,0.0344827586206897,0.142857142857143,0.111111111111111,0.0456273764258555,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.166666666666667,0.0,0.0
TCGA-GU-A42R-01A-11R-A23N-07,0.398809523809524,0.482352941176471,0.627118644067797,0.2,0.0714285714285714,0.0383838383838384,0.810810810810811,0.204460966542751,0.206832871652816,0.0,0.617647058823529,0.875,0.0454545454545455,0.196969696969697,0.4,0.679245283018868,0.257425742574257,0.471204188481675,0.04,0.350877192982456,0.0149253731343284,0.53448275862069,0.125,0.12,0.105263157894737,0.0,0.333333333333333,0.0305343511450382,0.0434782608695652,0.0786885245901639,0.105263157894737,0.292682926829268,0.375,0.0909090909090909,0.285714285714286,0.295081967213115,0.04,0.515151515151515,0.311926605504587,0.08,0.25,0.0,0.333333333333333,0.304347826086957,0.166666666666667,0.208333333333333,0.0804597701149425,0.145833333333333,0.25,0.0,0.121951219512195,0.129032258064516,0.363636363636364,0.5,0.285714285714286,0.113636363636364,0.857142857142857,0.333333333333333,0.454545454545455,0.1,0.125,0.380952380952381,0.248,0.3,0.275862068965517,0.333333333333333,0.212121212121212,0.428571428571429,0.180722891566265,0.3,0.413793103448276,0.140350877192982,0.113636363636364,0.191685912240185,0.266666666666667,0.518518518518518,0.0588235294117647,0.76,0.230769230769231,0.211538461538462,0.318181818181818,0.416666666666667,0.0,0.15,0.172413793103448,0.285714285714286,1.0,0.231939163498099,0.0,0.35,0.4,0.3125,0.0,0.25,0.0833333333333333,0.2,0.0,0.5,0.0,0.0
TCGA-ZF-AA4X-01A-11R-A38B-07,0.660714285714286,0.176470588235294,0.491525423728814,0.15,0.357142857142857,0.004040404040404,0.256756756756757,0.163568773234201,0.0997229916897507,0.0,0.235294117647059,0.125,0.227272727272727,0.454545454545455,0.2,0.132075471698113,0.366336633663366,0.361256544502618,0.24,0.172932330827068,0.0656716417910448,0.448275862068966,0.291666666666667,0.08,0.210526315789474,0.0769230769230769,0.0555555555555556,0.0381679389312977,0.304347826086957,0.108196721311475,0.0701754385964912,0.195121951219512,0.125,0.272727272727273,0.285714285714286,0.0491803278688525,0.6,0.696969696969697,0.247706422018349,0.213333333333333,0.0,0.0,0.166666666666667,0.391304347826087,0.166666666666667,0.21875,0.0,0.145833333333333,0.25,0.0,0.0487804878048781,0.129032258064516,0.0303030303030303,0.636363636363636,0.0,0.0,0.142857142857143,0.166666666666667,0.545454545454545,0.15,0.0,0.285714285714286,0.216,0.1,0.103448275862069,0.833333333333333,0.333333333333333,0.0714285714285714,0.36144578313253,0.0,0.396551724137931,0.631578947368421,0.159090909090909,0.196304849884527,0.466666666666667,0.592592592592593,0.117647058823529,0.56,1.0,0.192307692307692,0.136363636363636,0.25,0.0,0.15,0.137931034482759,0.142857142857143,0.333333333333333,0.269961977186312,0.0,0.25,0.4,0.1875,0.0,0.0,0.0,0.0,0.111111111111111,0.833333333333333,0.0,0.166666666666667
TCGA-XF-A9SK-01A-11R-A42T-07,0.255952380952381,0.2,0.26271186440678,0.3,0.0714285714285714,0.094949494949495,0.0675675675675676,0.115241635687732,0.103416435826408,0.0,0.117647058823529,0.075,0.0,0.0151515151515152,0.0,0.0566037735849057,0.0792079207920792,0.178010471204188,0.06,0.192982456140351,0.0014925373134328,0.224137931034483,0.0,0.04,0.210526315789474,0.230769230769231,0.0,0.0114503816793893,0.0217391304347826,0.0459016393442623,0.0,0.0,0.375,0.272727272727273,0.142857142857143,0.114754098360656,0.4,0.0909090909090909,0.137614678899083,0.0133333333333333,0.25,0.0476190476190476,0.0,0.0,0.333333333333333,0.0572916666666667,0.0344827586206897,0.0625,0.0,0.0,0.0487804878048781,0.0967741935483871,0.0606060606060606,0.0,0.0714285714285714,0.0227272727272727,0.0,0.0,0.181818181818182,0.0,0.0,0.0,0.144,0.1,0.0,0.25,0.0303030303030303,0.0,0.0240963855421687,0.0,0.0258620689655172,0.140350877192982,0.113636363636364,0.0277136258660508,0.133333333333333,0.0,0.0588235294117647,0.16,0.0769230769230769,0.0288461538461538,0.0,0.0,0.0,0.15,0.0344827586206897,0.285714285714286,0.0,0.209125475285171,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,1.0,0.0
TCGA-FD-A6TG-01A-11R-A32O-07,0.0595238095238095,0.0588235294117647,0.135593220338983,0.0,0.0714285714285714,0.0,0.108108108108108,0.118959107806691,0.048938134810711,0.0,0.0882352941176471,0.1,0.0909090909090909,0.0606060606060606,0.0,0.0188679245283019,0.0495049504950495,0.167539267015707,0.0,0.0426065162907268,0.0358208955223881,0.258620689655172,0.125,0.04,0.157894736842105,0.0,0.166666666666667,0.0,0.0217391304347826,0.0032786885245901,0.0,0.0487804878048781,0.125,0.0,0.0,0.245901639344262,0.04,0.0303030303030303,0.073394495412844,0.16,0.0,0.0,0.0,0.0,0.166666666666667,0.015625,0.0114942528735632,0.104166666666667,0.0,0.0181818181818182,0.0731707317073171,0.032258064516129,0.121212121212121,0.0,0.0,0.0,0.142857142857143,0.111111111111111,0.0909090909090909,0.1,0.5,0.238095238095238,0.056,0.0,0.0,0.0833333333333333,0.121212121212121,0.0,0.120481927710843,0.0,0.0,0.0,0.363636363636364,0.0069284064665127,0.2,0.148148148148148,0.0588235294117647,0.0,0.153846153846154,0.0,0.0909090909090909,0.166666666666667,0.0,0.0,0.0,0.142857142857143,0.0,0.121673003802281,0.0,0.2,0.0,0.0625,0.0,0.0,0.0,0.0,0.111111111111111,0.0,0.0,0.333333333333333
TCGA-4Z-AA7N-01A-11R-A39I-07,0.0833333333333333,0.0823529411764706,0.110169491525424,0.15,0.142857142857143,0.0,0.175675675675676,0.0557620817843866,0.0581717451523546,0.0,0.0588235294117647,0.125,0.318181818181818,0.181818181818182,0.0,0.169811320754717,0.0891089108910891,0.225130890052356,0.0,0.0902255639097744,0.0014925373134328,0.344827586206897,0.166666666666667,0.04,0.105263157894737,0.0,0.0,0.0114503816793893,0.130434782608696,0.0032786885245901,0.0,0.146341463414634,0.5,0.0909090909090909,0.214285714285714,0.0163934426229508,0.08,0.0606060606060606,0.0825688073394495,0.0533333333333333,0.125,0.416666666666667,0.166666666666667,0.130434782608696,0.0,0.0364583333333333,0.0229885057471264,0.0833333333333333,0.0,0.418181818181818,0.0975609756097561,0.0645161290322581,0.0606060606060606,0.0454545454545455,0.5,0.0227272727272727,0.0,0.0,0.545454545454545,0.0,0.125,0.19047619047619,0.04,0.0,0.0,0.0833333333333333,0.181818181818182,0.0,0.108433734939759,0.2,0.0431034482758621,0.0175438596491228,0.113636363636364,0.0554272517321016,0.266666666666667,0.148148148148148,0.0,0.32,0.0,0.0576923076923077,0.136363636363636,0.0833333333333333,0.7,0.0,0.0344827586206897,0.285714285714286,0.0,0.0304182509505703,0.0,0.2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667
TCGA-K4-A5RI-01A-11R-A28M-07,0.0416666666666667,0.211764705882353,0.245762711864407,0.175,0.0714285714285714,0.006060606060606,0.121621621621622,0.0111524163568773,0.400738688827331,0.0,0.0882352941176471,0.05,0.0454545454545455,0.0909090909090909,0.0,0.0188679245283019,0.0594059405940594,0.12565445026178,0.0,0.258145363408521,0.0119402985074627,0.172413793103448,0.25,0.04,0.157894736842105,0.0769230769230769,0.166666666666667,0.0038167938931297,0.0434782608695652,0.0426229508196721,0.0175438596491228,0.146341463414634,0.5,0.272727272727273,0.0,0.245901639344262,0.08,0.0303030303030303,0.220183486238532,0.0,0.25,0.0,0.0,0.0,0.0,0.0572916666666667,0.0804597701149425,0.0625,0.0,0.0,0.0487804878048781,0.032258064516129,0.212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.184,0.0,0.137931034482759,0.166666666666667,0.151515151515152,0.0,0.120481927710843,0.0,0.0086206896551724,0.0175438596491228,0.0227272727272727,0.0531177829099307,0.0666666666666667,0.0,0.0,0.12,0.115384615384615,0.0288461538461538,0.0909090909090909,0.166666666666667,0.0,0.0,0.0,0.142857142857143,0.0,0.0570342205323194,0.666666666666667,0.0,0.6,0.0,0.0,0.0,0.0833333333333333,0.1,0.111111111111111,0.0,0.0,0.0
TCGA-GV-A40E-01A-12R-A23N-07,0.321428571428571,0.423529411764706,0.432203389830508,0.3,0.142857142857143,0.0525252525252525,0.027027027027027,0.0780669144981413,0.348107109879963,0.0,0.0882352941176471,0.025,0.0,0.0454545454545455,0.0,0.150943396226415,0.336633663366337,0.308900523560209,0.04,0.583959899749373,0.0223880597014925,0.413793103448276,0.166666666666667,0.12,0.0,0.384615384615385,0.0,0.0038167938931297,0.152173913043478,0.137704918032787,0.0350877192982456,0.121951219512195,0.0,0.0909090909090909,0.142857142857143,0.0819672131147541,0.24,0.272727272727273,0.522935779816514,0.0,0.25,0.0,0.0,0.0869565217391304,0.166666666666667,0.015625,0.114942528735632,0.0625,0.0,0.0,0.48780487804878,0.290322580645161,0.212121212121212,0.181818181818182,0.0714285714285714,0.0227272727272727,0.0,0.0555555555555556,0.909090909090909,0.1,0.0,0.238095238095238,0.632,0.1,0.0689655172413793,0.25,0.212121212121212,0.0,0.0120481927710843,0.3,0.0086206896551724,0.0701754385964912,0.227272727272727,0.0392609699769053,0.266666666666667,0.222222222222222,0.0,0.24,0.153846153846154,0.0288461538461538,0.0454545454545455,0.166666666666667,0.0,0.15,0.0344827586206897,0.142857142857143,0.111111111111111,0.216730038022814,0.0,0.3,0.0,0.03125,0.333333333333333,0.25,0.0833333333333333,0.0,0.333333333333333,0.0,0.0,0.333333333333333
TCGA-FD-A43Y-01A-21R-A26T-07,0.119047619047619,0.4,0.186440677966102,0.275,0.0714285714285714,0.0141414141414141,0.148648648648649,0.0706319702602231,0.206832871652816,0.0,0.0,0.025,0.136363636363636,0.0303030303030303,0.0,0.0,0.138613861386139,0.0994764397905759,0.0,0.12781954887218,0.0059701492537313,0.155172413793103,0.166666666666667,0.16,0.157894736842105,0.384615384615385,0.0555555555555556,0.0038167938931297,0.0434782608695652,0.039344262295082,0.192982456140351,0.0,0.125,0.0,0.0714285714285714,0.131147540983607,0.16,0.0303030303030303,0.0825688073394495,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.015625,0.0344827586206897,0.0,0.0,0.0,0.170731707317073,0.225806451612903,0.515151515151515,0.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523809523809524,0.16,0.2,0.0344827586206897,0.25,0.0,0.0,0.0,0.1,0.0172413793103448,0.140350877192982,0.0227272727272727,0.0184757505773672,0.133333333333333,0.0740740740740741,0.0,0.08,0.0,0.0,0.0909090909090909,0.0,0.0,0.15,0.0344827586206897,0.0,0.111111111111111,0.0418250950570342,0.333333333333333,0.1,0.0,0.03125,0.0,0.0,0.0,0.0,0.111111111111111,0.166666666666667,0.0,0.0
TCGA-DK-A3IV-01A-22R-A21D-07,0.535714285714286,0.258823529411765,0.635593220338983,0.15,0.0714285714285714,0.0242424242424242,1.0,0.0520446096654275,0.0609418282548476,0.0,0.5,0.1,0.818181818181818,0.772727272727273,0.0,0.0943396226415094,0.514851485148515,0.701570680628272,0.14,0.19047619047619,0.340298507462687,0.96551724137931,0.708333333333333,0.2,0.368421052631579,0.0,0.333333333333333,0.0534351145038168,0.152173913043478,0.0786885245901639,0.245614035087719,0.219512195121951,0.625,0.272727272727273,0.428571428571429,0.0655737704918033,0.24,0.575757575757576,0.155963302752294,0.226666666666667,0.0,0.202380952380952,0.833333333333333,0.0434782608695652,0.0,0.270833333333333,0.0344827586206897,0.333333333333333,0.5,0.0909090909090909,0.121951219512195,0.0645161290322581,0.0303030303030303,0.454545454545455,0.0714285714285714,0.136363636363636,0.285714285714286,0.111111111111111,0.272727272727273,0.0,0.0,0.285714285714286,0.184,0.4,0.172413793103448,0.916666666666667,0.272727272727273,0.0714285714285714,0.385542168674699,0.1,0.198275862068966,0.649122807017544,0.181818181818182,0.25635103926097,0.0666666666666667,0.259259259259259,0.294117647058824,0.64,0.384615384615385,0.269230769230769,0.454545454545455,0.166666666666667,0.0,0.05,0.241379310344828,0.142857142857143,0.111111111111111,0.201520912547529,0.666666666666667,0.35,0.0,0.5,0.333333333333333,0.25,0.0,0.6,0.222222222222222,0.333333333333333,0.0,0.0
TCGA-G2-A2EL-01A-12R-A18C-07,0.392857142857143,0.164705882352941,0.211864406779661,0.05,0.0714285714285714,0.0404040404040404,0.378378378378378,0.0557620817843866,0.156048014773777,0.0,0.147058823529412,0.025,0.0,0.363636363636364,0.2,0.0,0.643564356435644,0.246073298429319,0.0,0.3734335839599,0.0,0.46551724137931,0.0,0.24,0.105263157894737,0.0,0.0,0.0,1.0,0.0098360655737704,0.157894736842105,0.634146341463415,0.0,0.0,0.285714285714286,0.0327868852459016,0.0,0.484848484848485,0.431192660550459,0.253333333333333,0.125,0.0,0.333333333333333,0.217391304347826,0.0,1.0,0.0574712643678161,0.375,0.0,0.0,0.0975609756097561,0.0,0.151515151515152,0.727272727272727,0.0,0.0,0.0,0.0,0.181818181818182,0.1,0.0,0.0,0.064,0.1,0.379310344827586,0.0833333333333333,0.212121212121212,0.0,0.216867469879518,0.4,0.0517241379310345,0.491228070175439,0.0227272727272727,0.706697459584296,0.133333333333333,0.185185185185185,0.294117647058824,0.64,0.307692307692308,1.0,0.272727272727273,0.416666666666667,0.0,0.0,0.137931034482759,0.285714285714286,0.0,0.334600760456274,0.0,0.3,0.2,0.1875,0.333333333333333,0.0,0.0,0.0,0.777777777777778,0.166666666666667,0.0,1.0
TCGA-E7-A541-01A-11R-A26T-07,0.18452380952381,0.305882352941176,0.508474576271186,0.2,0.571428571428571,0.0121212121212121,0.0675675675675676,0.204460966542751,0.297322253000923,0.0,0.0294117647058824,0.1,0.0,0.0454545454545455,0.0,0.0566037735849057,0.306930693069307,0.602094240837696,0.0,0.172932330827068,0.0985074626865672,0.0689655172413793,0.416666666666667,0.2,0.105263157894737,0.538461538461538,0.0,0.0038167938931297,0.0652173913043478,0.0,0.0701754385964912,0.0731707317073171,0.0,0.181818181818182,0.0,0.0655737704918033,0.04,0.0606060606060606,0.229357798165138,0.0533333333333333,0.625,0.0357142857142857,0.166666666666667,0.0,0.0,0.0052083333333333,0.0689655172413793,0.166666666666667,0.0,0.0181818181818182,0.0975609756097561,0.193548387096774,0.121212121212121,0.0,0.142857142857143,0.0,0.285714285714286,0.0,0.0,0.05,0.0,0.19047619047619,0.088,0.2,0.0689655172413793,0.416666666666667,0.0909090909090909,0.0,0.036144578313253,0.0,0.0,0.0350877192982456,0.0,0.0115473441108545,0.666666666666667,0.37037037037037,0.0588235294117647,0.28,0.0769230769230769,0.0,0.227272727272727,0.583333333333333,0.0,0.05,0.0344827586206897,0.0,0.111111111111111,0.0380228136882129,0.0,0.0,0.0,0.15625,0.0,0.0,0.0833333333333333,0.3,0.0,0.5,0.0,0.0
TCGA-XF-AAN2-01A-11R-A42T-07,0.113095238095238,0.0941176470588235,0.161016949152542,0.1,0.0,0.0,0.135135135135135,0.0483271375464684,0.074792243767313,0.0,0.117647058823529,0.0,0.181818181818182,0.0757575757575758,0.0,0.0754716981132075,0.0693069306930693,0.0942408376963351,0.02,0.0977443609022556,0.0149253731343284,0.120689655172414,0.0833333333333333,0.0,0.105263157894737,0.230769230769231,0.111111111111111,0.0076335877862595,0.0,0.0032786885245901,0.0,0.341463414634146,0.125,0.0909090909090909,0.0,0.180327868852459,0.08,0.0606060606060606,0.146788990825688,0.0933333333333333,0.0,0.0119047619047619,0.0,0.0434782608695652,0.0,0.0208333333333333,0.0344827586206897,0.0416666666666667,0.5,0.0,0.0487804878048781,0.0967741935483871,0.181818181818182,0.0454545454545455,0.0,0.0,0.0,0.0,0.0909090909090909,0.05,0.0,0.0952380952380952,0.2,0.0,0.137931034482759,0.0833333333333333,0.0303030303030303,0.0,0.108433734939759,0.0,0.0,0.210526315789474,0.0,0.0161662817551963,0.133333333333333,0.0,0.0588235294117647,0.16,0.0769230769230769,0.0384615384615385,0.0,0.0,0.0,0.05,0.0,0.0,0.111111111111111,0.0684410646387833,0.333333333333333,0.0,0.0,0.03125,0.0,0.0,0.0833333333333333,0.1,0.111111111111111,0.0,0.0,0.333333333333333
TCGA-ZF-A9RE-01A-11R-A38B-07,0.113095238095238,0.188235294117647,0.177966101694915,0.075,0.142857142857143,0.0121212121212121,0.378378378378378,0.111524163568773,0.0867959372114497,0.0,0.0882352941176471,0.05,0.0,0.257575757575758,0.0,0.0,0.099009900990099,0.492146596858639,0.0,0.087719298245614,0.0253731343283582,0.206896551724138,0.166666666666667,0.08,0.105263157894737,0.0,0.111111111111111,0.0076335877862595,0.0434782608695652,0.19344262295082,0.192982456140351,0.0487804878048781,0.0,0.181818181818182,0.285714285714286,0.19672131147541,0.2,0.0606060606060606,0.100917431192661,0.08,0.5,0.0,0.5,0.0,0.166666666666667,0.0364583333333333,0.0,0.354166666666667,0.0,0.0,0.0487804878048781,0.0,0.151515151515152,0.0909090909090909,0.0714285714285714,0.0681818181818182,0.0,0.388888888888889,0.181818181818182,0.0,0.0,0.0952380952380952,0.136,0.0,0.103448275862069,0.333333333333333,0.121212121212121,0.0,0.265060240963855,0.0,0.0344827586206897,0.368421052631579,0.0681818181818182,0.0808314087759815,0.133333333333333,0.407407407407407,0.117647058823529,0.36,0.0769230769230769,0.0480769230769231,0.318181818181818,0.166666666666667,0.0,0.1,0.103448275862069,0.571428571428571,0.222222222222222,0.0418250950570342,0.0,0.15,0.0,0.0625,0.0,0.0,0.0833333333333333,0.3,0.111111111111111,0.333333333333333,0.0,0.0
TCGA-XF-AAMG-01A-11R-A42T-07,0.267857142857143,0.517647058823529,0.228813559322034,0.25,0.142857142857143,0.004040404040404,0.135135135135135,0.0706319702602231,0.11449676823638,0.0714285714285714,0.117647058823529,0.125,0.0,0.0303030303030303,0.0,0.0,0.277227722772277,0.209424083769634,0.0,0.240601503759398,0.0373134328358209,0.0172413793103448,0.125,0.0,0.526315789473684,0.384615384615385,0.0555555555555556,0.0229007633587786,0.0434782608695652,0.0032786885245901,0.543859649122807,0.0487804878048781,0.25,0.181818181818182,0.357142857142857,0.180327868852459,0.32,0.0303030303030303,0.238532110091743,0.04,0.25,0.0,0.166666666666667,0.0,0.166666666666667,0.0,0.0459770114942529,0.270833333333333,0.25,0.0,0.0487804878048781,0.387096774193548,0.121212121212121,0.0,0.0714285714285714,0.0,0.142857142857143,0.0,0.0909090909090909,0.1,0.0,0.0,0.16,0.1,0.0689655172413793,0.25,0.212121212121212,0.0,0.204819277108434,0.1,0.0,0.105263157894737,0.636363636363636,0.0138568129330254,0.0666666666666667,0.185185185185185,0.0,0.04,0.0,0.0096153846153846,0.545454545454545,0.416666666666667,0.0,0.0,0.275862068965517,0.285714285714286,0.0,0.0380228136882129,0.0,0.3,0.0,0.0,0.0,0.0,0.333333333333333,0.3,0.0,0.666666666666667,0.0,0.0
TCGA-GU-A763-01A-11R-A32O-07,0.505952380952381,0.117647058823529,0.288135593220339,0.65,0.142857142857143,0.0686868686868687,0.0945945945945946,0.100371747211896,0.283471837488458,0.0,0.176470588235294,0.15,0.0,0.0151515151515152,0.0,0.867924528301887,0.0396039603960396,0.0994764397905759,0.0,0.293233082706767,0.017910447761194,0.0517241379310345,0.0416666666666667,0.0,0.105263157894737,0.0,0.166666666666667,0.0152671755725191,0.152173913043478,0.059016393442623,0.0175438596491228,0.0975609756097561,0.125,0.0,0.0,0.0983606557377049,0.32,0.424242424242424,0.660550458715596,0.0,0.0,0.0,0.0,0.521739130434783,0.0,0.0625,0.0229885057471264,0.0208333333333333,0.0,0.0,0.0487804878048781,0.032258064516129,0.0606060606060606,0.227272727272727,0.0,0.0681818181818182,0.0,0.0,0.181818181818182,0.0,0.0,0.142857142857143,0.128,0.0,0.0,0.166666666666667,0.0,0.0,0.0120481927710843,0.0,0.0086206896551724,0.175438596491228,0.0227272727272727,0.131639722863741,0.466666666666667,0.0740740740740741,0.176470588235294,0.16,0.153846153846154,0.0384615384615385,0.0909090909090909,0.0,0.0,0.0,0.0,0.428571428571429,0.0,0.228136882129278,0.0,0.1,0.0,0.03125,0.0,0.0,0.333333333333333,0.0,0.222222222222222,0.5,0.0,0.166666666666667
TCGA-G2-AA3D-01A-11R-A39I-07,0.517857142857143,0.105882352941176,0.305084745762712,0.05,0.0,0.0141414141414141,0.148648648648649,0.234200743494424,0.0951061865189289,0.0,0.147058823529412,0.025,0.681818181818182,0.181818181818182,0.0,0.113207547169811,0.198019801980198,0.523560209424084,0.3,0.157894736842105,0.0582089552238806,0.396551724137931,0.291666666666667,0.04,0.105263157894737,0.153846153846154,0.0,0.0152671755725191,0.0217391304347826,0.2,0.0701754385964912,0.292682926829268,0.375,0.0909090909090909,0.142857142857143,0.0327868852459016,0.16,0.666666666666667,0.18348623853211,0.0666666666666667,0.25,0.0238095238095238,1.0,0.217391304347826,0.333333333333333,0.265625,0.0919540229885057,0.583333333333333,0.0,0.0363636363636364,0.121951219512195,0.612903225806452,0.0303030303030303,0.818181818181818,0.142857142857143,0.0,0.285714285714286,0.0555555555555556,0.363636363636364,0.0,0.5,0.0476190476190476,0.216,0.1,0.172413793103448,0.333333333333333,0.181818181818182,0.0,0.168674698795181,0.0,0.310344827586207,0.12280701754386,0.227272727272727,0.20554272517321,0.733333333333333,0.222222222222222,0.294117647058824,0.56,0.5,0.278846153846154,0.272727272727273,0.0833333333333333,0.0,0.2,0.103448275862069,0.0,0.111111111111111,0.0684410646387833,0.0,0.3,0.4,0.0625,0.0,0.0,0.0,0.2,0.111111111111111,0.333333333333333,0.0,0.5
TCGA-ZF-A9R4-01A-11R-A38B-07,0.291666666666667,0.129411764705882,0.627118644067797,0.225,0.214285714285714,0.0202020202020202,0.202702702702703,0.107806691449814,0.0904893813481071,0.0,0.205882352941176,0.275,0.0454545454545455,0.287878787878788,0.4,0.0188679245283019,0.405940594059406,0.549738219895288,0.04,0.132832080200501,0.0149253731343284,0.327586206896552,0.25,0.36,0.315789473684211,0.0769230769230769,0.333333333333333,0.0267175572519084,0.173913043478261,0.0688524590163934,0.12280701754386,0.121951219512195,0.25,0.181818181818182,0.214285714285714,0.0819672131147541,0.04,0.181818181818182,0.137614678899083,0.186666666666667,0.0,0.0238095238095238,0.833333333333333,0.739130434782609,0.166666666666667,0.760416666666667,0.0229885057471264,0.25,0.0,0.0,0.146341463414634,0.161290322580645,0.0606060606060606,0.136363636363636,0.0,0.0454545454545455,0.285714285714286,0.0,0.181818181818182,0.0,0.0,0.0952380952380952,0.12,0.0,0.0689655172413793,0.0833333333333333,0.181818181818182,0.0,0.180722891566265,0.2,0.646551724137931,0.210526315789474,0.204545454545455,0.422632794457275,0.266666666666667,0.259259259259259,0.0,0.04,0.384615384615385,0.807692307692308,0.454545454545455,0.166666666666667,0.0,0.1,0.137931034482759,0.142857142857143,0.111111111111111,0.277566539923954,0.0,0.25,0.6,0.0625,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.166666666666667
